code,codeName,peTTM,pbMRQ,close,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,4.10375,0.361036,7.0,J66货币金融服务,0.0460781052631579,0.023486857114126937,19,0.5097183788263541,0.505,0.0,0.07214285714285715,1.0,2.0,14.0,216.0,100.0,17.0
sh.601818,光大银行,5.351421,0.433608,3.65,J66货币金融服务,0.05373622222222222,0.02450689649527384,18,0.45605916236402627,0.29400000000000004,0.0,0.08054794520547946,7.0,5.0,6.0,194.0,52.0,18.0
sh.600016,民生银行,5.957479,0.321791,4.13,J66货币金融服务,0.04280461111111111,0.015324651625015968,18,0.35801403697458273,0.328,0.0,0.07941888619854721,14.0,1.0,8.0,227.0,14.0,23.0
sz.000001,平安银行,5.270265,0.507266,11.71,J66货币金融服务,0.06462926315789475,0.0274875204225928,19,0.425310750571896,0.844,0.0,0.07207514944491887,5.0,10.0,15.0,159.0,32.0,30.0
sh.601229,上海银行,5.91453,0.592965,10.01,J66货币金融服务,0.0636251111111111,0.029004622677994106,18,0.4558675367551368,0.8,0.0,0.07992007992007992,12.0,15.0,7.0,164.0,51.0,34.0
sh.601166,兴业银行,5.857424,0.581778,21.39,J66货币金融服务,0.07017766666666667,0.032488865555122474,18,0.4629516354460699,1.625,0.0,0.07597007947639084,11.0,14.0,11.0,146.0,61.0,36.0
sh.601169,北京银行,4.68029,0.435958,5.73,J66货币金融服务,0.05284533333333333,0.022573699420551603,18,0.42716542779970995,0.32,0.0,0.05584642233856893,2.0,6.0,46.0,196.0,35.0,54.0
sh.601998,中信银行,6.21973,0.607291,7.84,J66货币金融服务,0.05830716666666666,0.026031479737493396,18,0.44645420495753924,0.5427,0.0,0.0692219387755102,17.0,17.0,22.0,178.0,46.0,56.0
sh.601919,中远海控,5.972627,0.97845,14.67,G55水上运输业,0.3093039444444445,0.30284762913822494,18,0.9791263078852226,2.1100000000000003,0.0,0.14383094751192912,15.0,43.0,2.0,2.0,248.0,60.0
sh.601328,交通银行,7.179732,0.599949,7.71,J66货币金融服务,0.053436222222222225,0.02578400542414654,18,0.4825192416657008,0.5353,0.0,0.06942931258106355,25.0,16.0,20.0,195.0,78.0,61.0
