code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601166,兴业银行,4.674642,0.436546,17.12,362279422197.84235,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.60625,28.731099609212333,4.354,0.0,0.050864485981308404,0.06052075231642638,4.0,14.0,31.0,30.0,307.0,108.0,48.0
sh.601997,贵阳银行,3.716107,0.297463,5.37,19633180775.648952,J66货币金融服务,0.06295155555555555,0.030618431600478863,18.0,0.4863808579512814,1.41,20.164431325646664,1.18,0.0,0.04394785847299813,0.05294571353661414,1.0,2.0,54.0,49.0,373.0,202.0,52.0
sz.000001,平安银行,4.736558,0.439482,10.51,203939854901.758,J66货币金融服务,0.06669172222222222,0.026728889232891496,18.0,0.40078271099115825,2.167142857143,27.891214226117,2.208,0.0,0.04201712654614653,0.05751117572518999,5.0,15.0,61.0,37.0,352.0,59.0,57.0
sh.601318,中国平安,6.698453,0.873454,49.12,523626498129.3842,J68保险业,0.08617072222222223,0.03583666188630848,18.0,0.41587979028295413,8.1975,41.536002594607,10.1,0.0,0.04112377850162867,0.06931827794570254,30.0,81.0,66.0,12.0,232.0,78.0,123.0
sh.600970,中材国际,7.686348,0.871838,7.78,20395855821.17825,E48土木工程建筑业,0.09419811111111112,0.045643276330936434,18.0,0.4845455582129246,1.189130434783,40.01234134078167,1.63,0.0,0.04190231362467866,0.06115667462114333,43.0,80.0,62.0,28.0,191.0,196.0,151.0
sh.601717,中创智领,6.55022,1.071224,15.03,23179650736.153305,C35专用设备制造业,0.11174066666666665,0.04478832608405638,18.0,0.40082386672762876,2.515,49.541520265940335,3.77,0.0,0.050166333998669335,0.08289881800987356,29.0,133.0,33.0,4.0,128.0,60.0,166.0
sh.600704,物产中大,7.089809,0.607299,4.95,25597129638.46857,F51批发业,0.06997161111111111,0.034759416984108976,18.0,0.4967645654022874,0.77,26.562909867440666,0.79,0.0,0.03191919191919192,0.04132008201601881,35.0,33.0,126.0,106.0,323.0,228.0,174.0
sh.601919,中远海控,8.557967,0.909594,14.0,175793901668.92197,G55水上运输业,0.2991387222222222,0.3062679147643363,18.0,1.023832396184463,1.570375,49.66580475046133,6.69,0.0,0.09557142857142857,0.05570995581071836,49.0,89.0,4.0,39.0,5.0,563.0,177.0
sz.000932,华菱钢铁,11.287338,0.454058,3.7,25355292829.570713,C31黑色金属冶炼和压延加工业,0.07797666666666667,0.06768816357037183,18.0,0.86805664391534,0.504,35.694207981141666,0.73,0.0,0.03945945945945946,0.048621299520257844,96.0,17.0,74.0,66.0,276.0,537.0,179.0
sz.000528,柳工,10.118877,0.828637,7.74,15744593526.848728,C35专用设备制造业,0.05182172222222223,0.021415718844441878,18.0,0.4132575670219307,1.000421052632,41.797717151255,0.8966766,0.0,0.023169937984496125,0.05402495631792394,69.0,68.0,181.0,45.0,445.0,73.0,182.0
sh.600019,宝钢股份,12.184636,0.59284,5.67,121412819794.6033,C31黑色金属冶炼和压延加工业,0.04463383333333334,0.033769936670584595,18.0,0.7565995154031416,0.5425,60.23982019271034,1.1,0.0,0.03880070546737214,0.05763686499919816,124.0,32.0,80.0,35.0,493.0,486.0,191.0
sh.601668,中国建筑,4.879375,0.373161,4.48,185115636435.78387,E48土木工程建筑业,0.08717627777777777,0.038517580645734406,18.0,0.4418355730204505,0.946666666667,15.035210935459332,1.06745,0.0,0.04765401785714286,0.03177083263148775,8.0,9.0,39.0,181.0,226.0,121.0,198.0
sh.600582,天地科技,13.332845,0.73876,4.65,19243565140.15002,C35专用设备制造业,0.07155038888888889,0.027306961441962208,18.0,0.3816465831425093,0.663333333333,49.972690252368665,1.097,0.0,0.04718279569892473,0.07128720688327143,146.0,50.0,41.0,8.0,311.0,44.0,204.0
sh.600820,隧道股份,7.713283,0.523384,5.35,16821305067.437378,E48土木工程建筑业,0.046289833333333336,0.0332894974044544,18.0,0.7191535377700877,0.745,27.334659649443,1.12,0.0,0.04186915887850468,0.03806415222212156,44.0,25.0,63.0,135.0,481.0,459.0,204.0
sh.600098,广州发展,9.587113,0.829006,6.57,23032676618.242004,D44电力、热力生产和供应业,0.043111444444444445,0.02184039451330337,18.0,0.5066031721912726,0.5275,53.69838407292067,1.07,0.0,0.03257229832572298,0.0431139993888366,57.0,69.0,118.0,91.0,504.0,249.0,217.0
sh.600282,南钢股份,10.253415,1.048342,4.8,29591364375.351185,C31黑色金属冶炼和压延加工业,0.06783800000000001,0.03952216771263796,18.0,0.5825962987210406,0.495,59.32260234943133,0.9408000000000001,0.0,0.039200000000000006,0.061176433672851055,72.0,122.0,78.0,27.0,341.0,353.0,221.0
sh.601598,中国外运,9.686978,0.94171,5.48,28259378088.7372,G58多式联运和运输代理业,0.07112661111111111,0.03413704003871125,18.0,0.4799475119851239,0.5044,52.683087965966,1.08,0.0,0.03941605839416058,0.048491513813929285,59.0,96.0,75.0,67.0,314.0,186.0,222.0
sh.601601,中国太保,5.320547,0.897612,29.82,204115563092.96783,J68保险业,0.09297355555555556,0.04064224264339958,18.0,0.4371376613548371,5.94047826087,19.703399557008336,4.27,0.0,0.028638497652582157,0.03925138052771415,15.0,84.0,143.0,127.0,197.0,109.0,226.0
sh.603833,欧派家居,10.705358,1.06687,32.4,19737835169.491528,C21家具制造业,0.09538133333333333,0.062047119254359476,18.0,0.6505163755419594,3.402222222222,62.67048585174467,9.48766,0.0,0.05856580246913581,0.06580830853156025,79.0,131.0,19.0,18.0,183.0,427.0,228.0
sh.600177,雅戈尔,13.515391,0.817128,7.5,33772902774.66995,C18纺织服装、服饰业,0.07276344444444444,0.04128771710131124,18.0,0.567423895563861,0.6375,77.790769069887,1.94,0.0,0.05173333333333333,0.06612215370940396,152.0,65.0,27.0,17.0,303.0,338.0,234.0
sh.600219,南山铝业,12.171046,0.987212,4.38,50297914777.5721,C32有色金属冶炼和压延加工业,0.05191777777777778,0.02511776144145941,18.0,0.4837988549696843,0.49875,62.214237822024664,0.7644000000000001,0.0,0.034904109589041096,0.07084326738295617,123.0,108.0,102.0,9.0,444.0,194.0,240.0
sz.002736,国信证券,9.629484,1.041616,10.2,98043923267.32672,J67资本市场服务,0.04731861111111111,0.02791250879010191,18.0,0.5898843633546049,1.22,40.982485692676995,1.3399999999999999,0.0,0.02627450980392157,0.04901826720104503,58.0,120.0,160.0,65.0,472.0,362.0,243.0
sh.600741,华域汽车,7.26466,0.765141,16.53,52113529741.93548,C36汽车制造业,0.07180633333333333,0.03845965765501789,18.0,0.5356025836395752,2.426,23.46681586264067,3.43,0.0,0.04150030248033877,0.0344407109998586,39.0,55.0,64.0,154.0,308.0,290.0,248.0
sh.601857,中国石油,10.887494,1.060138,9.41,1524079919492.9246,B07石油和天然气开采业,0.06886983333333334,0.029307138173348905,18.0,0.42554391022700655,0.998461538462,52.27007256838633,1.80258,0.0,0.03831200850159405,0.055461909747238476,85.0,130.0,85.0,41.0,331.0,95.0,256.0
sz.000651,格力电器,7.123456,1.367336,37.11,204937106095.66183,C38电气机械和器材制造业,0.14210144444444445,0.07558166168357025,18.0,0.5318852456360458,5.404166666667,38.86943463348033,10.379999999999999,0.0,0.055941794664510915,0.05660385421677345,36.0,192.0,21.0,38.0,55.0,285.0,266.0
sh.600585,海螺水泥,11.772913,0.471889,17.26,69036059862.37743,C30非金属矿物制品业,0.05368722222222222,0.047602484688679315,18.0,0.8866632080840958,1.674761904762,37.625438636274,4.0,0.0,0.04634994206257242,0.03650848857357588,110.0,18.0,44.0,143.0,432.0,538.0,271.0
sh.601019,山东出版,12.035988,0.903134,6.8,14188927849.355797,R86新闻和出版业,0.07239855555555556,0.04254783650713522,18.0,0.587689024741465,0.63,50.560585606589335,1.5499999999999998,0.0,0.04558823529411764,0.04684289548845777,116.0,88.0,47.0,72.0,305.0,360.0,276.0
sh.600028,中国石化,15.850831,0.676375,4.66,441510165653.1705,B07石油和天然气开采业,0.052257388888888895,0.023510690990268007,18.0,0.4499017553337211,0.375833333333,71.38634914462834,1.186,0.0,0.05090128755364807,0.05757375440665026,212.0,41.0,30.0,36.0,438.0,136.0,289.0
