股票代码：sh.601186, 股票名称：中国铁建,股票价格：8.02，股票数量：2000.0，综合排名：15，pb排名：3，分红率排名：29，pe排名：6，ROE排名：47，pb值：0.404595，pe值：5.18254，bonusRate:0.021820448877805487,bonusAmount:0.175,ROE:0.053591049999999994
股票代码：sh.601699, 股票名称：潞安环能,股票价格：13.74，股票数量：1200.0，综合排名：25，pb排名：35，分红率排名：1，pe排名：78，ROE排名：3，pb值：0.884824，pe值：26.157217，bonusRate:0.05782387190684134,bonusAmount:0.7945,ROE:0.11149410000000001
股票代码：sh.601318, 股票名称：中国平安,股票价格：57.33，股票数量：200.0，综合排名：28，pb排名：53，分红率排名：31，pe排名：32，ROE排名：8，pb值：1.09975，pe值：8.648404，bonusRate:0.021193092621664054,bonusAmount:1.215,ROE:0.08980830000000001
股票代码：sz.000983, 股票名称：山西焦煤,股票价格：7.23，股票数量：2300.0，综合排名：29，pb排名：58，分红率排名：2，pe排名：66，ROE排名：2，pb值：1.123691，pe值：19.041919，bonusRate:0.05532503457814661,bonusAmount:0.4,ROE:0.12664015
股票代码：sh.601898, 股票名称：中煤能源,股票价格：11.3，股票数量：1400.0，综合排名：30，pb排名：45，分红率排名：36，pe排名：33，ROE排名：14，pb值：0.962167，pe值：8.690501，bonusRate:0.019557522123893806,bonusAmount:0.221,ROE:0.08661095
股票代码：sh.601006, 股票名称：大秦铁路,股票价格：6.1，股票数量：2700.0，综合排名：31，pb排名：28，分红率排名：3，pe排名：60，ROE排名：40，pb值：0.749553，pe值：16.857144，bonusRate:0.031305737704918034,bonusAmount:0.190965,ROE:0.05928479999999999
股票代码：sh.600585, 股票名称：海螺水泥,股票价格：23.79，股票数量：700.0，综合排名：32，pb排名：19，分红率排名：35，pe排名：54，ROE排名：25，pb值：0.666726，pe值：14.427272，bonusRate:0.0201765447667087,bonusAmount:0.48,ROE:0.06871425
股票代码：sh.600018, 股票名称：上港集团,股票价格：5.59，股票数量：2900.0，综合排名：35，pb排名：44，分红率排名：46，pe排名：37，ROE排名：13，pb值：0.952673，pe值：8.927167，bonusRate:0.015384615384615384,bonusAmount:0.086,ROE:0.08764935
股票代码：sh.601857, 股票名称：中国石油,股票价格：8.54668949，股票数量：1900.0，综合排名：36，pb排名：51，分红率排名：13，pe排名：40，ROE排名：38，pb值：1.031622，pe值：10.040183，bonusRate:0.02574096090157594,bonusAmount:0.22,ROE:0.060191850000000005
股票代码：sh.600741, 股票名称：华域汽车,股票价格：20.14，股票数量：800.0，综合排名：37，pb排名：49，分红率排名：38，pe排名：39，ROE排名：23，pb值：1.012599，pe值：9.460841，bonusRate:0.01861966236345581,bonusAmount:0.375,ROE:0.07055765
股票代码：sh.600028, 股票名称：中国石化,股票价格：5.52，股票数量：3000.0，综合排名：38，pb排名：32，分红率排名：4，pe排名：63，ROE排名：52，pb值：0.808389，pe值：18.532691，bonusRate:0.03125,bonusAmount:0.1725,ROE:0.05022805
股票代码：sh.600048, 股票名称：保利发展,股票价格：7.96，股票数量：2000.0，综合排名：39，pb排名：9，分红率排名：12，pe排名：85，ROE排名：45，pb值：0.49189，pe值：326.248528，bonusRate:0.025753768844221103,bonusAmount:0.205,ROE:0.05555979999999999
股票代码：sh.601601, 股票名称：中国太保,股票价格：37.0，股票数量：400.0，综合排名：42，pb排名：66，分红率排名：50，pe排名：27，ROE排名：10，pb值：1.262821，pe值：7.460286，bonusRate:0.013783783783783784,bonusAmount:0.51,ROE:0.08909380000000001
股票代码：sz.001965, 股票名称：招商公路,股票价格：10.04，股票数量：1600.0，综合排名：43，pb排名：52，分红率排名：9，pe排名：49，ROE排名：53，pb值：1.050092，pe值：13.38107，bonusRate:0.02644422310756972,bonusAmount:0.26549999999999996,ROE:0.050048499999999996
股票代码：sh.600023, 股票名称：浙能电力,股票价格：5.11，股票数量：3200.0，综合排名：44，pb排名：40，分红率排名：18，pe排名：38，ROE排名：71，pb值：0.929199，pe值：9.337038，bonusRate:0.02446183953033268,bonusAmount:0.125,ROE:0.042309400000000004
股票代码：sh.600332, 股票名称：白云山,股票价格：25.75，股票数量：600.0，综合排名：45，pb排名：56，分红率排名：48，pe排名：56，ROE排名：7，pb值：1.108684，pe值：14.940415，bonusRate:0.01454368932038835,bonusAmount:0.3745,ROE:0.09068985
股票代码：sh.601319, 股票名称：中国人保,股票价格：8.15，股票数量：2000.0，综合排名：47，pb排名：67，分红率排名：66，pe排名：29，ROE排名：11，pb值：1.264159，pe值：7.715909，bonusRate:0.009570552147239264,bonusAmount:0.078,ROE:0.08894845000000001
股票代码：sh.601607, 股票名称：上海医药,股票价格：18.13，股票数量：900.0，综合排名：48，pb排名：38，分红率排名：56，pe排名：44，ROE排名：36，pb值：0.895293，pe值：11.077156，bonusRate:0.011307225592939878,bonusAmount:0.205,ROE:0.06092445
股票代码：sz.000157, 股票名称：中联重科,股票价格：7.28，股票数量：2200.0，综合排名：49，pb排名：54，分红率排名：28，pe排名：58，ROE排名：35，pb值：1.101824，pe值：15.751718，bonusRate:0.021978021978021976,bonusAmount:0.16,ROE:0.06103285000000001
股票代码：sh.600219, 股票名称：南山铝业,股票价格：3.98，股票数量：4100.0，综合排名：50，pb排名：37，分红率排名：47，pe排名：35，ROE排名：57，pb值：0.893849，pe值：8.776631，bonusRate:0.01507537688442211,bonusAmount:0.06,ROE:0.0480539
股票代码：sz.000338, 股票名称：潍柴动力,股票价格：14.24，股票数量：1100.0，综合排名：51，pb排名：78，分红率排名：39，pe排名：45，ROE排名：16，pb值：1.386229，pe值：11.137752，bonusRate:0.018223314606741575,bonusAmount:0.2595,ROE:0.08368985
股票代码：sh.600019, 股票名称：宝钢股份,股票价格：7.01，股票数量：2300.0，综合排名：52，pb排名：27，分红率排名：27，pe排名：69，ROE排名：67，pb值：0.749461，pe值：19.839799，bonusRate:0.022111269614835952,bonusAmount:0.15500000000000003,ROE:0.0453281
股票代码：sh.600089, 股票名称：特变电工,股票价格：14.86，股票数量：1100.0，综合排名：54，pb排名：59，分红率排名：75，pe排名：61，ROE排名：4，pb值：1.132749，pe值：17.516917，bonusRate:0.0067294751009421274,bonusAmount:0.1,ROE:0.1064611
股票代码：sh.601688, 股票名称：华泰证券,股票价格：20.56，股票数量：800.0，综合排名：55，pb排名：57，分红率排名：59，pe排名：43，ROE排名：50，pb值：1.112439，pe值：10.55107，bonusRate:0.010457198443579768,bonusAmount:0.215,ROE:0.05164585000000001
2025-09-15持仓所属行业分布：
行业：G55水上运输业,股票数目：2,持仓占比：6.67%, 股票名称：上港集团,中远海控
行业：C31黑色金属冶炼和压延加工业,股票数目：1,持仓占比：3.33%, 股票名称：宝钢股份
行业：D44电力、热力生产和供应业,股票数目：1,持仓占比：3.33%, 股票名称：浙能电力
行业：B07石油和天然气开采业,股票数目：2,持仓占比：6.67%, 股票名称：中国石化,中国石油
行业：K70房地产业,股票数目：1,持仓占比：3.33%, 股票名称：保利发展
行业：C38电气机械和器材制造业,股票数目：1,持仓占比：3.33%, 股票名称：特变电工
行业：C32有色金属冶炼和压延加工业,股票数目：1,持仓占比：3.33%, 股票名称：南山铝业
行业：C27医药制造业,股票数目：1,持仓占比：3.33%, 股票名称：白云山
行业：C30非金属矿物制品业,股票数目：1,持仓占比：3.33%, 股票名称：海螺水泥
行业：C36汽车制造业,股票数目：2,持仓占比：6.67%, 股票名称：华域汽车,潍柴动力
行业：G53铁路运输业,股票数目：1,持仓占比：3.33%, 股票名称：大秦铁路
行业：J66货币金融服务,股票数目：3,持仓占比：10.0%, 股票名称：北京银行,上海银行,平安银行
行业：E48土木工程建筑业,股票数目：3,持仓占比：10.0%, 股票名称：中国铁建,中国中铁,中国建筑
行业：J68保险业,股票数目：3,持仓占比：10.0%, 股票名称：中国平安,中国人保,中国太保
行业：F52零售业,股票数目：1,持仓占比：3.33%, 股票名称：上海医药
行业：J67资本市场服务,股票数目：1,持仓占比：3.33%, 股票名称：华泰证券
行业：B06煤炭开采和洗选业,股票数目：3,持仓占比：10.0%, 股票名称：潞安环能,中煤能源,山西焦煤
行业：C35专用设备制造业,股票数目：1,持仓占比：3.33%, 股票名称：中联重科
行业：G54道路运输业,股票数目：1,持仓占比：3.33%, 股票名称：招商公路
2025-09-15持仓金额:500000.0元，现金:19794.289969000005元, 股票:480205.71003099997元
2025-09-15持仓金额:500000.0元，现金:19794.289969000005元, 股票:480205.71003099997元
日期2025-09-16, 前55名称股票信息
第1名:股票代码：sh.601668, 股票名称：中国建筑,股票价格：5.6，股票数量：0，综合排名：1，pb排名：8，分红率排名：21，pe排名：4，ROE排名：9，pb值：0.488083，pe值：4.908449，bonusRate:0.024236607142857147,bonusAmount:0.135725,ROE:0.08952665
第2名:股票代码：sz.000001, 股票名称：平安银行,股票价格：11.64，股票数量：0，综合排名：2，pb排名：11，分红率排名：5，pe排名：7，ROE排名：29，pb值：0.513248，pe值：5.192875，bonusRate:0.030884879725085912,bonusAmount:0.35950000000000004,ROE:0.06521874999999999
第3名:股票代码：sh.601169, 股票名称：北京银行,股票价格：5.77，股票数量：0，综合排名：3，pb排名：5，分红率排名：6，pe排名：3，ROE排名：42，pb值：0.443027，pe值：4.692477，bonusRate:0.027729636048526865,bonusAmount:0.16,ROE:0.056536750000000004
第4名:股票代码：sh.601166, 股票名称：兴业银行,股票价格：20.7，股票数量：0，综合排名：4，pb排名：16，分红率排名：14，pe排名：11，ROE排名：21，pb值：0.597369，pe值：5.66737，bonusRate:0.025120772946859906,bonusAmount:0.52,ROE:0.07359349999999999
