code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600016,民生银行,5.193892,0.26475,3.48,123409218872.78581,J66货币金融服务,0.043664777777777775,0.014838568091515297,18.0,0.33982923643933116,0.676666666667,23.970114329534667,0.811,0.0,0.04660919540229885,0.046608555640784824,12.0,1.0,36.0,30.0,525.0,29.0,43.0
sh.601166,兴业银行,4.906736,0.458221,17.97,380260563396.8392,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.602666666667,24.16901993096667,4.354,0.0,0.048458542014468566,0.04845460348987423,7.0,16.0,28.0,24.0,324.0,114.0,47.0
sh.600015,华夏银行,3.854928,0.32536,6.57,101092158720.13983,J66货币金融服务,0.047586722222222225,0.02320118890667042,18.0,0.48755593626147764,1.6475,17.440616796066,1.592,0.0,0.04846270928462709,0.043734271189526226,1.0,4.0,27.0,49.0,493.0,220.0,54.0
sz.000001,平安银行,4.804159,0.445755,10.66,206841447785.43735,J66货币金融服务,0.06669172222222222,0.026728889232891496,18.0,0.40078271099115825,2.1695,22.428989696386665,2.208,0.0,0.04142589118198874,0.04564699169447549,5.0,14.0,49.0,35.0,369.0,64.0,54.0
sh.601818,光大银行,4.796083,0.359566,3.07,142455800661.96628,J66货币金融服务,0.0557965,0.023498826316748374,18.0,0.42115233602015134,0.6,22.606545263593333,0.727,0.0,0.04736156351791531,0.04418217315360261,4.0,7.0,33.0,45.0,439.0,90.0,56.0
sh.601229,上海银行,5.223953,0.501081,8.91,126633529575.34958,J66货币金融服务,0.06592777777777778,0.0276954854774215,18.0,0.42008826038054015,1.733636363636,25.585492417357667,1.88,0.0,0.042199775533108864,0.049782199816233885,13.0,21.0,45.0,22.0,374.0,86.0,56.0
sh.601077,渝农商行,6.103363,0.552946,6.62,58507504418.91296,J66货币金融服务,0.0676178888888889,0.02402191992593649,18.0,0.3552598331694413,1.1425,26.38118687329067,1.1854099999999999,0.0,0.03581299093655589,0.04552946526092838,24.0,27.0,95.0,37.0,359.0,32.0,88.0
sh.601577,长沙银行,4.547599,0.507421,9.31,37431238242.971886,J66货币金融服务,0.07615177777777778,0.03236544072192101,18.0,0.4250122802959136,2.118571428571,17.326171150496,1.58,0.0,0.033941997851772286,0.039427208556360845,3.0,23.0,102.0,70.0,300.0,98.0,96.0
sh.601009,南京银行,5.899398,0.699179,10.64,131537946763.32007,J66货币金融服务,0.08336105555555556,0.03418150643166431,18.0,0.41004166998442354,1.874666666667,25.790648354113,2.14532,0.0,0.04032556390977443,0.04544066614773098,21.0,45.0,60.0,38.0,262.0,74.0,104.0
sh.600919,江苏银行,5.796021,0.774454,11.15,204600184055.95703,J66货币金融服务,0.08044733333333333,0.032281650369648626,18.0,0.40127682338319015,2.002857142857,25.86745809470767,2.0454,0.0,0.036688789237668155,0.04646531229824159,18.0,56.0,87.0,31.0,274.0,66.0,105.0
