code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.875112,0.340921,6.61,101701874078.47017,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.03848714069591528,1.0,3.0,27.0,494.0,218.0,31.0
sh.601818,光大银行,4.882255,0.395593,3.33,154548486699.2324,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.03945945945945946,6.0,5.0,25.0,438.0,86.0,36.0
sh.600016,民生银行,5.668981,0.306208,3.93,139367677939.77814,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.038575063613231556,13.0,1.0,26.0,518.0,27.0,40.0
sh.601169,北京银行,4.435248,0.413133,5.43,114803144381.71516,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.034990791896869246,3.0,6.0,33.0,444.0,53.0,42.0
sh.601166,兴业银行,5.157608,0.51351,18.88,399546242206.89655,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.0408156779661017,9.0,17.0,24.0,319.0,106.0,50.0
sh.601916,浙商银行,5.847729,0.459777,2.97,63987676441.28114,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.03569023569023569,17.0,11.0,31.0,421.0,31.0,59.0
sz.000001,平安银行,4.982224,0.479541,11.07,214853237362.98157,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.03338753387533876,8.0,12.0,44.0,367.0,65.0,64.0
sh.601328,交通银行,6.276445,0.524469,6.74,175723658121.42462,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.03808011869436202,21.0,18.0,30.0,440.0,134.0,69.0
sh.601997,贵阳银行,4.215612,0.340878,5.89,21535777515.441322,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.029881154499151102,2.0,2.0,66.0,383.0,183.0,70.0
sh.601668,中国建筑,4.727135,0.437883,5.11,211153303321.11438,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.031140900195694717,5.0,8.0,58.0,238.0,127.0,71.0
