code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601997,贵阳银行,3.854509,0.308542,5.57,20364967712.915962,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.41,20.164431325646664,1.18,0.0,0.04236983842010771,0.051044610716628,1.0,2.0,52.0,52.0,377.0,224.0,55.0
sh.601166,兴业银行,4.985921,0.465615,18.26,386437552821.7465,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.60625,28.731099609212333,4.354,0.0,0.04768893756845564,0.05674234828352791,5.0,16.0,29.0,35.0,305.0,112.0,56.0
sz.000001,平安银行,4.993441,0.463317,11.08,214996084547.5474,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.167142857143,27.891214226117,2.208,0.0,0.039855595667870045,0.05455256830972444,6.0,15.0,63.0,41.0,340.0,56.0,62.0
sh.600016,民生银行,5.268517,0.268554,3.53,125186686713.69994,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,26.500917567229667,0.811,0.0,0.04594900849858358,0.05079968145562108,10.0,1.0,33.0,53.0,497.0,27.0,64.0
sh.601229,上海银行,5.347084,0.512891,9.12,129599270279.59236,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.725384615385,29.892432015630003,1.88,0.0,0.0412280701754386,0.05655256832917768,13.0,20.0,56.0,36.0,357.0,92.0,69.0
sh.601668,中国建筑,5.118987,0.391486,4.7,194222626062.99213,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.946666666667,24.617302062913,1.06745,0.0,0.04542340425531915,0.04958378571538832,8.0,9.0,38.0,61.0,229.0,130.0,78.0
sh.601169,北京银行,5.246577,0.379752,5.09,107624728452.44902,J66货币金融服务,0.054136411764705884,0.02257821814564544,17.0,0.417061593290992,0.925,27.11966138429533,1.228,0.0,0.04825147347740668,0.04928425693609663,9.0,8.0,27.0,64.0,425.0,68.0,81.0
sh.601577,长沙银行,4.518291,0.50415,9.25,37191730263.15789,J66货币金融服务,0.0763984705882353,0.03334408442309828,17.0,0.4364496326479208,2.095,21.129027434508334,1.58,0.0,0.03416216216216216,0.04785439186518374,3.0,19.0,94.0,71.0,282.0,97.0,93.0
sh.601077,渝农商行,6.013107,0.557122,6.67,58954577095.20616,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.143157894737,30.050296946783664,1.1854099999999999,0.0,0.03554452773613193,0.05150259999086494,21.0,25.0,87.0,49.0,337.0,30.0,95.0
sh.601825,沪农商行,6.417294,0.601289,8.21,76976236335.05156,J66货币金融服务,0.07461323529411765,0.03058988608292252,17.0,0.4099793550345372,1.3,32.694311881158335,1.588,0.0,0.038684531059683315,0.05176931235749797,25.0,32.0,67.0,46.0,292.0,66.0,103.0
sh.601998,中信银行,5.899995,0.565608,7.55,307815101913.04346,J66货币金融服务,0.06098429411764705,0.025621356194014948,17.0,0.42013040512673383,1.277142857143,28.134580057568332,1.3908,0.0,0.03684238410596027,0.04759189133674342,18.0,26.0,79.0,73.0,387.0,72.0,117.0
sh.600000,浦发银行,5.994786,0.399837,9.05,301379702491.69434,J66货币金融服务,0.045989764705882355,0.017796605843985434,17.0,0.38696883877966753,1.536666666667,27.019923700286668,1.471,0.0,0.03250828729281768,0.04587913379681346,19.0,10.0,107.0,89.0,477.0,43.0,118.0
sh.600919,江苏银行,5.998751,0.801543,11.54,211781685437.96808,J66货币金融服务,0.08185917647058823,0.032697318353794885,17.0,0.39943375640412093,2.000625,30.002603456467668,2.0454,0.0,0.03544887348353553,0.05201382889089742,20.0,56.0,90.0,44.0,258.0,55.0,120.0
sh.601818,光大银行,4.936684,0.370107,3.16,146637216254.52664,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.6,22.606545263593333,0.727,0.0,0.0460126582278481,0.04292382012074683,4.0,7.0,32.0,109.0,409.0,87.0,120.0
sz.002966,苏州银行,6.596376,0.69722,8.08,35516318070.35176,J66货币金融服务,0.07176394117647059,0.028330194379121786,17.0,0.3947692102006582,1.309230769231,31.224768083172,1.48,0.0,0.03663366336633663,0.0505945880403352,28.0,40.0,81.0,55.0,314.0,51.0,123.0
sh.600704,物产中大,7.118455,0.609753,4.97,25702362847.36842,F51批发业,0.06955652941176471,0.03578317391966099,17.0,0.514447374276392,0.77,32.21409624829,0.79,0.0,0.03179074446680081,0.04990916320157606,32.0,33.0,116.0,59.0,332.0,244.0,124.0
sh.601009,南京银行,6.232071,0.738606,11.24,138967629314.8494,J66货币金融服务,0.0837539411764706,0.03519157179366707,17.0,0.42017809907617343,1.878823529412,30.00404476734667,2.14532,0.0,0.0381729537366548,0.050153296518168966,23.0,45.0,69.0,56.0,252.0,73.0,124.0
sh.601838,成都银行,5.867638,0.856561,18.59,78792739172.8526,J66货币金融服务,0.10244917647058824,0.04837290999779124,17.0,0.47216494718899416,3.286842105263,29.354159428763666,3.47673,0.0,0.03740430338891877,0.051900208270609635,17.0,68.0,73.0,45.0,153.0,162.0,130.0
sh.601328,交通银行,6.369833,0.5275,6.95,181187368917.87442,J66货币金融服务,0.05574429411764706,0.02546870440551675,17.0,0.45688450824698995,1.065454545455,30.037440114515665,1.4517,0.0,0.04177553956834532,0.04604824043718427,24.0,21.0,54.0,86.0,414.0,137.0,131.0
