code,codeName,peTTM,pbMRQ,close,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,4.062712,0.357426,6.93,J66货币金融服务,0.0460781052631579,0.023486857114126937,19,0.5097183788263541,0.505,0.0,0.07287157287157288,1.0,2.0,10.0,216.0,100.0,13.0
sh.600016,民生银行,5.856504,0.316337,4.06,J66货币金融服务,0.04280461111111111,0.015324651625015968,18,0.35801403697458273,0.328,0.0,0.08078817733990148,14.0,1.0,4.0,227.0,14.0,19.0
sz.000001,平安银行,5.220758,0.5025,11.6,J66货币金融服务,0.06462926315789475,0.0274875204225928,19,0.425310750571896,0.844,0.0,0.07275862068965518,5.0,10.0,11.0,159.0,32.0,26.0
sh.601229,上海银行,5.814084,0.582894,9.84,J66货币金融服务,0.0636251111111111,0.029004622677994106,18,0.4558675367551368,0.8,0.0,0.0813008130081301,12.0,15.0,3.0,164.0,51.0,30.0
sh.601169,北京银行,4.63945,0.432154,5.68,J66货币金融服务,0.05284533333333333,0.022573699420551603,18,0.42716542779970995,0.32,0.0,0.056338028169014086,2.0,6.0,34.0,196.0,35.0,42.0
sh.601818,光大银行,5.248791,0.425292,3.58,J66货币金融服务,0.05373622222222222,0.02450689649527384,18,0.45605916236402627,0.189,0.0,0.052793296089385475,6.0,4.0,38.0,194.0,52.0,48.0
sh.601998,中信银行,6.12453,0.597996,7.72,J66货币金融服务,0.05830716666666666,0.026031479737493396,18,0.44645420495753924,0.5427,0.0,0.0702979274611399,17.0,17.0,15.0,178.0,46.0,49.0
sh.601668,中国建筑,4.875148,0.451594,5.27,E48土木工程建筑业,0.08472672222222223,0.04035246886798663,18,0.476266139059997,0.27149999999999996,0.0,0.05151802656546489,3.0,7.0,40.0,111.0,72.0,50.0
sh.601825,沪农商行,6.907631,0.67858,8.86,J66货币金融服务,0.07103855555555555,0.031317605319808865,18,0.44085363328252075,0.673,0.0,0.07595936794582393,24.0,22.0,6.0,143.0,41.0,52.0
sh.601328,交通银行,7.040049,0.588276,7.56,J66货币金融服务,0.053436222222222225,0.02578400542414654,18,0.4825192416657008,0.5353,0.0,0.0708068783068783,25.0,16.0,13.0,195.0,78.0,54.0
sh.601009,南京银行,6.515319,0.769992,11.34,J66货币金融服务,0.08095515789473684,0.034834525488791145,19,0.43029408372083294,0.85177,0.0,0.07511199294532628,20.0,29.0,8.0,120.0,38.0,57.0
sh.601919,中远海控,6.037768,0.989121,14.83,G55水上运输业,0.3093039444444445,0.30284762913822494,18,0.9791263078852226,2.1100000000000003,0.0,0.14227916385704656,15.0,45.0,2.0,2.0,248.0,62.0
sh.601916,浙商银行,6.044622,0.475258,3.07,J66货币金融服务,0.05608255555555556,0.021501170381885027,18,0.38338428356007953,0.156,0.0,0.050814332247557006,16.0,9.0,42.0,188.0,18.0,67.0
sh.601166,兴业银行,5.753365,0.571443,21.01,J66货币金融服务,0.07017766666666667,0.032488865555122474,18,0.4629516354460699,1.06,0.0,0.05045216563541171,11.0,13.0,43.0,146.0,61.0,67.0
sh.601186,中国铁建,4.921023,0.384721,7.73,E48土木工程建筑业,0.05036677777777778,0.026543240811386273,18,0.5269989858890152,0.3,0.0,0.03880983182406209,4.0,3.0,69.0,203.0,114.0,76.0
sh.601658,邮储银行,7.972099,0.685975,5.79,J66货币金融服务,0.06379983333333333,0.028699030133745758,18,0.449829233625152,0.3846,0.0,0.06642487046632124,34.0,23.0,19.0,163.0,48.0,76.0
sh.601838,成都银行,5.393268,0.846553,16.94,J66货币金融服务,0.09713427777777778,0.04988359314715854,18,0.5135529319658032,0.891,0.0,0.052597402597402594,8.0,33.0,39.0,83.0,101.0,80.0
sh.601077,渝农商行,6.194702,0.560211,6.49,J66货币金融服务,0.06510711111111112,0.025054455587987887,18,0.3848190337493276,0.3046,0.0,0.04693374422187981,18.0,12.0,51.0,156.0,19.0,81.0
sh.601939,建设银行,7.564943,0.742878,9.75,J66货币金融服务,0.06890922222222223,0.032955771315606244,18,0.47824906816287477,0.5888,0.0,0.06038974358974359,31.0,25.0,26.0,148.0,76.0,82.0
sh.600919,江苏银行,5.748374,0.770428,10.71,J66货币金融服务,0.07673627777777778,0.03419928769262609,18,0.4456730073833466,0.5206,0.0,0.04860877684407095,10.0,30.0,47.0,130.0,45.0,87.0
sh.601988,中国银行,8.292597,0.743547,6.17,J66货币金融服务,0.05690366666666666,0.027695821504760052,18,0.486714180774995,0.3518,0.0,0.05701782820097245,36.0,26.0,32.0,185.0,85.0,94.0
sh.601398,工商银行,7.968816,0.764306,8.2,J66货币金融服务,0.060712499999999996,0.030653634449614425,18,0.5048982408830871,0.4494,0.0,0.054804878048780495,33.0,27.0,36.0,170.0,97.0,96.0
sh.600023,浙能电力,9.218087,0.894907,5.01,D44电力、热力生产和供应业,0.037442722222222224,0.040338518124092164,18,1.0773393527501398,0.33999999999999997,0.0,0.06786427145708583,42.0,40.0,18.0,236.0,253.0,100.0
sh.600926,杭州银行,5.830481,0.833,15.28,J66货币金融服务,0.08265377777777777,0.03482460546384436,18,0.42133108008049547,0.6499999999999999,0.0,0.0425392670157068,13.0,31.0,61.0,117.0,29.0,105.0
sh.601390,中国中铁,5.413473,0.425519,5.44,E48土木工程建筑业,0.058079555555555565,0.030458817763589507,18,0.5244326936085858,0.178,0.0,0.03272058823529411,9.0,5.0,92.0,179.0,109.0,106.0
sh.601318,中国平安,7.538343,1.07206,58.4,J68保险业,0.08043311111111112,0.03518440777638815,18,0.4374368626346437,3.5,0.0,0.05993150684931507,30.0,53.0,27.0,123.0,40.0,110.0
sh.601800,中国交建,6.705367,0.474024,8.55,E48土木工程建筑业,0.04491883333333333,0.021733572693632585,18,0.48384098786253543,0.30166000000000004,0.0,0.03528187134502924,22.0,8.0,81.0,219.0,80.0,111.0
sz.002142,宁波银行,6.556692,0.868642,28.66,J66货币金融服务,0.0845517894736842,0.038851140806329176,19,0.4594951928063114,1.2,0.0,0.0418702023726448,21.0,36.0,64.0,112.0,56.0,121.0
sh.600000,浦发银行,7.86065,0.547807,11.53,J66货币金融服务,0.044859222222222224,0.017697301185260708,18,0.3945075350970725,0.41,0.0,0.03555941023417172,32.0,11.0,79.0,220.0,22.0,122.0
sh.600036,招商银行,7.216601,0.986506,42.63,J66货币金融服务,0.08882899999999999,0.04236897081869342,18,0.4769722817851537,2.0,0.0,0.04691531785127844,28.0,43.0,52.0,98.0,74.0,123.0
sh.601857,中国石油,11.316519,1.148522,9.78,B07石油和天然气开采业,0.0655585,0.031033244230037837,18,0.47336720989708175,0.6900000000000001,0.0,0.07055214723926381,51.0,58.0,14.0,155.0,69.0,123.0
sh.601117,中国化学,7.48979,0.695241,7.46,E48土木工程建筑业,0.058078722222222226,0.030158437597628714,18,0.5192682697500776,0.28600000000000003,0.0,0.038337801608579095,29.0,24.0,71.0,180.0,106.0,124.0
sz.000651,格力电器,7.09081,1.555642,40.11,C38电气机械和器材制造业,0.1353176111111111,0.07996581039723745,18,0.5909490253384422,3.0,0.0,0.07479431563201197,26.0,93.0,9.0,38.0,160.0,128.0
sh.600027,华电国际,8.906198,1.204568,5.05,D44电力、热力生产和供应业,0.03330983333333334,0.03556127355664569,18,1.06759085825444,0.3,0.0,0.0594059405940594,40.0,68.0,28.0,247.0,252.0,136.0
