code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.781312,0.332669,6.45,99252606190.86797,J66货币金融服务,0.04607810526315789,0.023486857114126937,19.0,0.5097183788263542,1.272,0.0,0.03944186046511628,1.0,2.0,22.0,494.0,218.0,25.0
sh.600016,民生银行,5.423758,0.292962,3.76,133333336519.56702,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.04031914893617021,12.0,1.0,20.0,517.0,27.0,33.0
sh.601818,光大银行,4.911578,0.397969,3.35,155448908214.5009,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.039223880597014926,7.0,5.0,24.0,438.0,86.0,36.0
sh.601169,北京银行,4.280056,0.398677,5.24,110786812257.90474,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.03625954198473282,3.0,6.0,30.0,444.0,53.0,39.0
sh.601166,兴业银行,5.498695,0.546148,20.08,424967603432.20874,J66货币金融服务,0.07023026315789473,0.03157433438348676,19.0,0.44958302822388646,3.853,0.0,0.03837649402390439,13.0,20.0,25.0,319.0,106.0,58.0
sz.000001,平安银行,5.036231,0.48474,11.19,217141579521.58087,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.8480000000000003,0.0,0.03302949061662199,9.0,14.0,36.0,367.0,65.0,59.0
sh.601916,浙商银行,5.867418,0.461325,2.98,64200003336.54156,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.035570469798657724,19.0,9.0,31.0,421.0,31.0,59.0
sh.601668,中国建筑,4.727135,0.437883,5.11,211151388542.18536,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.7956500000000001,0.0,0.031140900195694717,5.0,8.0,49.0,238.0,127.0,62.0
sh.601328,交通银行,6.397504,0.534585,6.87,179123943011.1376,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.037359534206695785,24.0,18.0,26.0,440.0,134.0,68.0
sh.601229,上海银行,5.695915,0.571047,9.64,136984110685.98465,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.6600000000000001,0.0,0.03443983402489627,15.0,22.0,34.0,372.0,87.0,71.0
