code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.740275,0.329058,6.38,98176745919.66174,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.03987460815047022,1.0,2.0,26.0,494.0,218.0,29.0
sh.600016,民生银行,5.423758,0.292962,3.76,133342420181.51994,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.04031914893617021,12.0,1.0,25.0,518.0,27.0,38.0
sh.601818,光大银行,4.955562,0.401533,3.38,156861788132.50677,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.03887573964497042,8.0,6.0,28.0,438.0,86.0,42.0
sh.601169,北京银行,4.30456,0.40096,5.27,111423790507.33969,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.036053130929791274,3.0,5.0,35.0,444.0,53.0,43.0
sh.601166,兴业银行,5.157608,0.51351,18.88,399543320438.3343,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.0408156779661017,10.0,16.0,24.0,319.0,106.0,50.0
sh.601916,浙商银行,5.788661,0.455133,2.94,63343582077.59699,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.03605442176870748,16.0,10.0,34.0,421.0,31.0,60.0
sz.000001,平安银行,4.932716,0.474776,10.96,212672571198.03543,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.03372262773722627,7.0,13.0,42.0,367.0,65.0,62.0
sh.601997,贵阳银行,4.165511,0.336827,5.82,21280187270.862713,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.030240549828178687,2.0,3.0,65.0,383.0,183.0,70.0
sh.601229,上海银行,5.471388,0.548537,9.26,131585678660.9907,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.66,0.0,0.035853131749460046,13.0,22.0,36.0,372.0,87.0,71.0
sh.601328,交通银行,6.183323,0.516687,6.64,173127429903.06946,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.03865361445783133,23.0,18.0,30.0,440.0,134.0,71.0
sh.601668,中国建筑,4.708634,0.43617,5.09,210309936133.00793,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.031263261296660114,5.0,8.0,60.0,238.0,127.0,73.0
sh.601077,渝农商行,5.851083,0.529136,6.13,54176437001.533745,J66货币金融服务,0.0658608947368421,0.024569242919857556,19.0,0.3730475120028046,1.06786,0.0,0.034840456769983694,18.0,19.0,39.0,355.0,32.0,76.0
sh.600919,江苏银行,5.276052,0.707125,9.83,180396520664.51074,J66货币金融服务,0.077738,0.0335213288254243,19.0,0.43120904609617305,1.8122,0.0,0.036870803662258395,11.0,37.0,31.0,273.0,75.0,79.0
sh.601009,南京银行,5.92467,0.709561,10.45,129201589855.95045,J66货币金融服务,0.08095515789473684,0.034834525488791145,19.0,0.43029408372083294,1.92237,0.0,0.03679177033492823,21.0,38.0,32.0,259.0,74.0,91.0
sh.601998,中信银行,5.79949,0.57011,7.36,300012452088.4521,J66货币金融服务,0.058723526315789476,0.025363066396651163,19.0,0.4319063923419665,1.1978,0.0,0.03254891304347826,17.0,24.0,51.0,404.0,77.0,92.0
