code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600016,民生银行,5.283442,0.269315,3.54,125528919819.52419,J66货币金融服务,0.043664777777777775,0.014838568091515297,18.0,0.33982923643933116,0.676666666667,23.970114329534667,0.811,0.0,0.045819209039548024,0.04581858012144949,11.0,1.0,35.0,30.0,525.0,29.0,42.0
sh.601166,兴业银行,5.048722,0.47148,18.49,391300293042.3835,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.602666666667,24.16901993096667,4.354,0.0,0.047095727420227156,0.04709189965998052,8.0,18.0,31.0,26.0,324.0,114.0,52.0
sh.601818,光大银行,4.874195,0.365423,3.12,144781161514.01328,J66货币金融服务,0.0557965,0.023498826316748374,18.0,0.42115233602015134,0.6,22.606545263593333,0.727,0.0,0.046602564102564095,0.04347412550691025,5.0,7.0,33.0,44.0,439.0,90.0,56.0
sz.000001,平安银行,4.952881,0.459554,10.99,213255024754.29108,J66货币金融服务,0.06669172222222222,0.026728889232891496,18.0,0.40078271099115825,2.1695,22.428989696386665,2.208,0.0,0.04018198362147407,0.04427633589291253,7.0,15.0,51.0,38.0,369.0,64.0,60.0
sh.601229,上海银行,5.429164,0.520765,9.26,131586678924.90118,J66货币金融服务,0.06592777777777778,0.0276954854774215,18.0,0.42008826038054015,1.733636363636,25.585492417357667,1.88,0.0,0.04060475161987041,0.04790058319251014,14.0,23.0,49.0,24.0,374.0,86.0,61.0
sh.600015,华夏银行,4.019218,0.339227,6.85,105411498133.79562,J66货币金融服务,0.047586722222222225,0.02320118890667042,18.0,0.48755593626147764,1.6475,17.440616796066,1.592,0.0,0.04648175182481752,0.04194659295112224,1.0,4.0,34.0,56.0,493.0,220.0,61.0
sh.601077,渝农商行,6.186339,0.560463,6.71,59308292371.62302,J66货币金融服务,0.0676178888888889,0.02402191992593649,18.0,0.3552598331694413,1.1425,26.38118687329067,1.1854099999999999,0.0,0.03533263785394932,0.0449187868893213,23.0,30.0,94.0,37.0,359.0,32.0,90.0
sh.601577,长沙银行,4.659945,0.519956,9.54,38354204708.21754,J66货币金融服务,0.07615177777777778,0.03236544072192101,18.0,0.4250122802959136,2.118571428571,17.326171150496,1.58,0.0,0.03312368972746332,0.038476657406679195,3.0,22.0,102.0,72.0,300.0,98.0,97.0
sh.600919,江苏银行,5.88439,0.786262,11.32,207735941368.16473,J66货币金融服务,0.08044733333333333,0.032281650369648626,18.0,0.40127682338319015,2.002857142857,25.86745809470767,2.0454,0.0,0.036137809187279143,0.045767511671854576,18.0,55.0,88.0,31.0,274.0,66.0,104.0
sh.601998,中信银行,5.82185,0.558117,7.45,303729917720.46594,J66货币金融服务,0.060412777777777774,0.024974353144907195,18.0,0.413395213124826,1.28,23.065279351912665,1.3908,0.0,0.03733691275167785,0.039628936336172094,17.0,29.0,73.0,67.0,411.0,78.0,113.0
