code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601166,兴业银行,4.816629,0.449806,17.64,373296698302.2954,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.602666666667,24.16901993096667,4.354,0.0,0.04936507936507936,0.049361067160603164,5.0,15.0,24.0,20.0,324.0,114.0,40.0
sh.600016,民生银行,5.253592,0.267794,3.52,124822544880.77715,J66货币金融服务,0.043664777777777775,0.014838568091515297,18.0,0.33982923643933116,0.676666666667,23.970114329534667,0.811,0.0,0.046079545454545456,0.046078912963048634,12.0,1.0,33.0,28.0,525.0,29.0,41.0
sz.000001,平安银行,4.813172,0.446591,10.68,207256058121.1589,J66货币金融服务,0.06669172222222222,0.026728889232891496,18.0,0.40078271099115825,2.1695,22.428989696386665,2.208,0.0,0.04134831460674158,0.04556151043662067,4.0,14.0,48.0,30.0,369.0,64.0,48.0
sh.600704,物产中大,7.032518,0.602391,4.91,25389463500.861958,F51批发业,0.06997161111111111,0.034759416984108976,18.0,0.4967645654022874,0.77,26.562909867440666,0.79,0.0,0.03217922606924643,0.0416567018287766,34.0,32.0,108.0,57.0,340.0,243.0,123.0
sh.601318,中国平安,7.393936,0.964143,54.22,578011464269.2212,J68保险业,0.08617072222222223,0.03583666188630848,18.0,0.41587979028295413,8.1975,33.69882504059233,10.1,0.0,0.03725562523054223,0.05094911808746876,37.0,95.0,76.0,18.0,244.0,82.0,150.0
sh.601668,中国建筑,5.195228,0.397317,4.77,197122761654.95923,E48土木工程建筑业,0.08717627777777777,0.038517580645734406,18.0,0.4418355730204505,0.945294117647,15.035210935459332,1.06745,0.0,0.04475681341719078,0.029796009339353367,10.0,9.0,36.0,137.0,238.0,127.0,156.0
sh.600820,隧道股份,8.362064,0.567407,5.8,18235345061.25898,E48土木工程建筑业,0.046289833333333336,0.0332894974044544,18.0,0.7191535377700877,0.774285714286,27.334659649443,1.12,0.0,0.038620689655172416,0.03649109736454082,45.0,27.0,68.0,85.0,505.0,487.0,157.0
sh.600282,南钢股份,10.082525,1.03087,4.72,29098885723.720413,C31黑色金属冶炼和压延加工业,0.06783800000000001,0.03952216771263796,18.0,0.5825962987210406,0.495714285714,59.32260234943133,0.9408000000000001,0.0,0.03986440677966102,0.06230309629310171,60.0,116.0,58.0,7.0,358.0,375.0,183.0
sh.601919,中远海控,8.955147,0.951808,14.65,183945153204.55988,G55水上运输业,0.2991387222222222,0.3062679147643363,18.0,1.023832396184463,1.507875,42.41132121458067,6.69,0.0,0.09133105802047782,0.043652539915655854,50.0,91.0,3.0,43.0,5.0,595.0,184.0
sh.600019,宝钢股份,12.786346,0.622116,5.95,129588416062.65356,C31黑色金属冶炼和压延加工业,0.04463383333333334,0.033769936670584595,18.0,0.7565995154031416,0.55,47.62851370088333,1.1,0.0,0.03697478991596639,0.044026357202497195,114.0,33.0,79.0,41.0,517.0,515.0,188.0
