code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.857525,0.339374,6.58,101252248456.09065,J66货币金融服务,0.04607810526315789,0.023486857114126937,19.0,0.5097183788263542,1.272,0.0,0.03866261398176292,1.0,3.0,22.0,494.0,218.0,26.0
sh.600016,民生银行,5.495882,0.296858,3.81,135106734530.97786,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.039790026246719165,12.0,1.0,21.0,517.0,27.0,34.0
sh.601818,光大银行,5.028869,0.407473,3.43,159177519321.43387,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.038309037900874636,7.0,5.0,24.0,438.0,86.0,36.0
sh.601169,北京银行,4.394408,0.409329,5.38,113748333548.32791,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.03531598513011152,3.0,6.0,30.0,444.0,53.0,39.0
sz.000001,平安银行,5.112742,0.492104,11.36,220448182530.06543,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.8480000000000003,0.0,0.03253521126760564,8.0,14.0,36.0,367.0,65.0,58.0
sh.601166,兴业银行,5.616446,0.557843,20.51,434074941956.5927,J66货币金融服务,0.07023026315789473,0.03157433438348676,19.0,0.44958302822388646,3.853,0.0,0.03757191613846904,14.0,20.0,25.0,319.0,106.0,59.0
sh.601916,浙商银行,5.946175,0.467517,3.02,65062027930.39364,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.035099337748344374,17.0,10.0,32.0,421.0,31.0,59.0
sh.601668,中国建筑,4.754888,0.440454,5.14,212394944048.0905,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.7956500000000001,0.0,0.0309591439688716,5.0,8.0,48.0,238.0,127.0,61.0
sh.601328,交通银行,6.555812,0.547813,7.04,183563663280.58908,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.036457386363636365,24.0,19.0,27.0,440.0,134.0,70.0
sh.601229,上海银行,5.884992,0.590003,9.96,141539808959.50797,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.6600000000000001,0.0,0.03333333333333333,16.0,24.0,34.0,372.0,87.0,74.0
sh.601998,中信银行,6.02933,0.588701,7.6,309730677849.46234,J66货币金融服务,0.05872352631578949,0.025363066396651163,19.0,0.43190639234196637,1.1978,0.0,0.03152105263157895,20.0,23.0,42.0,404.0,77.0,85.0
sh.601009,南京银行,6.141866,0.725857,10.69,132174477745.32375,J66货币金融服务,0.08095515789473684,0.034834525488791145,19.0,0.43029408372083294,1.92237,0.0,0.03596576239476146,21.0,39.0,29.0,259.0,74.0,89.0
sh.601658,邮储银行,7.269893,0.625552,5.28,354447371375.11694,J66货币金融服务,0.06411631578947367,0.027924539916736383,19.0,0.4355293901855931,0.9035,0.0,0.03422348484848485,33.0,28.0,33.0,370.0,80.0,94.0
sh.601838,成都银行,5.125834,0.804575,16.1,68122812001.17085,J66货币金融服务,0.09734631578947368,0.04848694845586185,19.0,0.49808714446597346,2.55573,0.0,0.031748198757763975,9.0,54.0,38.0,165.0,192.0,101.0
sh.601186,中国铁建,4.882826,0.381735,7.67,88228468146.9505,E48土木工程建筑业,0.05004442105263157,0.025833634725802693,19.0,0.5162140790605517,0.9299999999999999,0.0,0.024250325945241197,6.0,4.0,95.0,465.0,233.0,105.0
sh.601919,中远海控,5.972676,0.978458,14.67,184985803260.95862,G55水上运输业,0.29912757894736847,0.29763891695089506,19.0,0.9950233208127716,6.25,0.0,0.08520790729379688,19.0,85.0,4.0,5.0,587.0,108.0
sh.601390,中国中铁,5.453292,0.428649,5.48,112226686212.07799,E48土木工程建筑业,0.05756005263157894,0.02968713988033967,19.0,0.5157594290324282,0.67,0.0,0.024452554744525547,11.0,7.0,92.0,414.0,231.0,110.0
sh.601825,沪农商行,6.946613,0.682409,8.91,83519610346.8208,J66货币金融服务,0.07175336842105262,0.030594315278442256,19.0,0.42638158948738364,1.3940000000000001,0.0,0.03129068462401796,30.0,34.0,46.0,311.0,68.0,110.0
