code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.91437,0.345047,6.69,102951238540.31117,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.03802690582959641,1.0,3.0,30.0,494.0,218.0,34.0
sh.601818,光大银行,4.750302,0.384901,3.24,150345702374.64523,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.04055555555555555,6.0,5.0,25.0,438.0,86.0,36.0
sh.600016,民生银行,5.596856,0.302312,3.88,137582486923.07693,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.03907216494845361,12.0,1.0,27.0,518.0,27.0,40.0
sh.601169,北京银行,4.402576,0.41009,5.39,113969185708.47456,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.03525046382189239,3.0,6.0,34.0,444.0,53.0,43.0
sh.601166,兴业银行,5.001896,0.498007,18.31,387505344079.2994,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.04208629164391044,9.0,15.0,22.0,319.0,106.0,46.0
sh.601916,浙商银行,5.867418,0.461325,2.98,64200555731.68897,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.035570469798657724,16.0,10.0,33.0,421.0,31.0,59.0
sh.601328,交通银行,6.099513,0.509684,6.55,170761828900.5925,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.039184732824427485,19.0,17.0,26.0,440.0,134.0,62.0
sz.000001,平安银行,4.905712,0.472177,10.9,211514572551.50555,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.03390825688073394,8.0,12.0,42.0,367.0,65.0,62.0
sh.601668,中国建筑,4.66238,0.431885,5.04,208248862109.18112,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.0315734126984127,4.0,8.0,56.0,238.0,127.0,68.0
sh.601997,贵阳银行,4.158354,0.336248,5.81,21241713456.913826,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.030292598967297763,2.0,2.0,67.0,383.0,183.0,71.0
sh.601998,中信银行,5.673414,0.557717,7.2,293508726886.2912,J66货币金融服务,0.058723526315789476,0.025363066396651163,19.0,0.4319063923419665,1.1978,0.0,0.03327222222222222,13.0,20.0,43.0,404.0,77.0,76.0
sh.601229,上海银行,5.71955,0.573417,9.68,137532308812.26053,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.66,0.0,0.03429752066115702,15.0,24.0,39.0,372.0,87.0,78.0
sh.600919,江苏银行,5.555151,0.744532,10.35,189947237102.5526,J66货币金融服务,0.077738,0.0335213288254243,19.0,0.43120904609617305,1.8122,0.0,0.03501835748792271,11.0,42.0,35.0,273.0,75.0,88.0
sh.601077,渝农商行,6.194702,0.560211,6.49,57358214573.47904,J66货币金融服务,0.0658608947368421,0.024569242919857556,19.0,0.3730475120028046,1.06786,0.0,0.032907858243451465,23.0,21.0,46.0,355.0,32.0,90.0
sh.601658,邮储银行,6.843062,0.588825,4.97,333615209910.07196,J66货币金融服务,0.06411631578947369,0.027924539916736383,19.0,0.435529390185593,0.9035,0.0,0.03635814889336016,34.0,25.0,32.0,370.0,80.0,91.0
sh.601186,中国铁建,4.685476,0.366306,7.36,84659892729.66571,E48土木工程建筑业,0.05004442105263158,0.025833634725802693,19.0,0.5162140790605516,0.9299999999999999,0.0,0.02527173913043478,5.0,4.0,95.0,465.0,233.0,104.0
sh.601825,沪农商行,6.556792,0.644115,8.41,78824339419.64287,J66货币金融服务,0.07175336842105262,0.030594315278442256,19.0,0.42638158948738364,1.3940000000000001,0.0,0.03315101070154578,29.0,32.0,45.0,311.0,68.0,106.0
