code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601166,兴业银行,4.60911,0.430427,16.88,357201591605.2467,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.60625,28.731099609212333,4.354,0.0,0.051587677725118485,0.06138123694651776,5.0,17.0,30.0,28.0,307.0,108.0,50.0
sh.601997,贵阳银行,3.646906,0.291924,5.27,19267656037.513397,J66货币金融服务,0.06295155555555555,0.030618431600478863,18.0,0.4863808579512814,1.41,20.164431325646664,1.18,0.0,0.044781783681214424,0.05395037603256508,1.0,2.0,55.0,48.0,373.0,202.0,51.0
sz.000001,平安银行,4.614877,0.428192,10.24,198708637099.9482,J66货币金融服务,0.06669172222222222,0.026728889232891496,18.0,0.40078271099115825,2.167142857143,27.891214226117,2.208,0.0,0.043125000000000004,0.05902758367888152,6.0,16.0,60.0,32.0,352.0,59.0,54.0
sh.601229,上海银行,5.212232,0.499956,8.89,126330263615.33069,J66货币金融服务,0.06592777777777778,0.0276954854774215,18.0,0.42008826038054015,1.725384615385,29.892432015630003,1.88,0.0,0.04229471316085488,0.058015683145343125,14.0,23.0,66.0,37.0,357.0,82.0,74.0
sh.600016,民生银行,4.910317,0.250296,3.29,116673063241.99553,J66货币金融服务,0.043664777777777775,0.014838568091515297,18.0,0.33982923643933116,0.676666666667,23.970114329534667,0.811,0.0,0.049300911854103346,0.04930023514587574,9.0,1.0,36.0,65.0,500.0,27.0,75.0
sh.601818,光大银行,4.608614,0.345512,2.95,136903808648.45938,J66货币金融服务,0.0557965,0.023498826316748374,18.0,0.42115233602015134,0.6,22.606545263593333,0.727,0.0,0.04928813559322033,0.045979414095444066,4.0,7.0,37.0,83.0,417.0,86.0,94.0
sz.002966,苏州银行,5.820812,0.615245,7.13,31339997769.48591,J66货币金融服务,0.07095422222222221,0.02769819055579912,18.0,0.39036705199939886,1.309230769231,31.224768083172,1.48,0.0,0.04151472650771389,0.05733580243561129,23.0,36.0,69.0,39.0,316.0,53.0,98.0
sh.601077,渝农商行,5.872874,0.532064,6.37,56302213604.65117,J66货币金融服务,0.0676178888888889,0.02402191992593649,18.0,0.3552598331694413,1.141666666667,30.050296946783664,1.1854099999999999,0.0,0.037218524332810046,0.053857805883183715,24.0,26.0,90.0,49.0,342.0,30.0,99.0
sh.600015,华夏银行,3.825591,0.322884,6.52,100328619753.46686,J66货币金融服务,0.047586722222222225,0.02320118890667042,18.0,0.48755593626147764,1.64875,17.440616796066,1.592,0.0,0.04883435582822086,0.04410309347011322,2.0,4.0,39.0,94.0,470.0,205.0,100.0
sh.601998,中信银行,5.571784,0.534144,7.13,290684542409.6386,J66货币金融服务,0.060412777777777774,0.024974353144907195,18.0,0.413395213124826,1.28,28.134580057568332,1.3908,0.0,0.039012622720897616,0.05050808201078186,17.0,27.0,82.0,60.0,391.0,74.0,104.0
sh.601825,沪农商行,6.135902,0.574923,7.85,73586228222.99652,J66货币金融服务,0.07402972222222222,0.029779629106854746,18.0,0.40226584961999906,1.3,32.694311881158335,1.588,0.0,0.04045859872611465,0.05414344642739597,28.0,30.0,73.0,47.0,294.0,63.0,105.0
sh.601009,南京银行,5.69425,0.674865,10.27,126975931483.31271,J66货币金融服务,0.08336105555555556,0.03418150643166431,18.0,0.41004166998442354,1.878823529412,30.00404476734667,2.14532,0.0,0.041778383641674785,0.05489026804909632,19.0,43.0,67.0,45.0,249.0,70.0,107.0
sh.601916,浙商银行,5.800301,0.409938,2.74,59029407469.59676,J66货币金融服务,0.057392388888888896,0.020821138831765038,18.0,0.362785714880671,0.44,28.656391944329332,0.661,0.0,0.04824817518248175,0.04601756370622228,22.0,14.0,43.0,82.0,408.0,32.0,118.0
sh.601128,常熟银行,4.976667,0.674094,5.92,21597317724.63768,J66货币金融服务,0.08320816666666668,0.03723413645038492,18.0,0.44748175500062987,1.401111111111,20.623484178430335,0.9636363636363636,0.0,0.032555282555282554,0.04881046086523759,11.0,42.0,122.0,67.0,250.0,131.0,120.0
sh.601318,中国平安,6.627541,0.864208,48.6,518100150220.13513,J68保险业,0.08617072222222223,0.03583666188630848,18.0,0.41587979028295413,8.1975,41.536002594607,10.1,0.0,0.04156378600823045,0.07005995499368124,30.0,82.0,68.0,14.0,232.0,78.0,126.0
sh.600970,中材国际,7.202247,0.816928,7.29,19112657266.769466,E48土木工程建筑业,0.09419811111111112,0.045643276330936434,18.0,0.4845455582129246,1.189130434783,40.01234134078167,1.63,0.0,0.04471879286694101,0.06526734273696778,39.0,71.0,56.0,20.0,191.0,196.0,130.0
sh.601577,长沙银行,4.347328,0.485075,8.9,35785357710.65183,J66货币金融服务,0.07615177777777778,0.03236544072192101,18.0,0.4250122802959136,2.095,17.326171150496,1.58,0.0,0.03550561797752809,0.04078463883178553,3.0,20.0,104.0,114.0,284.0,94.0,137.0
sz.000932,华菱钢铁,10.494174,0.422151,3.44,23572912010.841507,C31黑色金属冶炼和压延加工业,0.07797666666666667,0.06768816357037183,18.0,0.86805664391534,0.504,35.694207981141666,0.73,0.0,0.04244186046511628,0.05229616518167268,79.0,15.0,63.0,53.0,276.0,537.0,147.0
sh.601717,中创智领,6.101336,0.997813,14.0,21589693643.710045,C35专用设备制造业,0.11174066666666665,0.04478832608405638,18.0,0.40082386672762876,2.515,49.541520265940335,3.77,0.0,0.05385714285714286,0.08899780247774282,27.0,117.0,24.0,3.0,128.0,60.0,147.0
sh.600919,江苏银行,5.785624,0.773065,11.13,204240560119.0304,J66货币金融服务,0.08044733333333333,0.032281650369648626,18.0,0.40127682338319015,1.998,25.86745809470767,2.0454,0.0,0.03675471698113207,0.04643592207837009,21.0,63.0,95.0,79.0,261.0,61.0,163.0
sh.601919,中远海控,8.191197,0.870611,13.4,168257842630.9379,G55水上运输业,0.2991387222222222,0.3062679147643363,18.0,1.023832396184463,1.570375,49.66580475046133,6.69,0.0,0.09985074626865673,0.0582044314440341,48.0,83.0,4.0,35.0,5.0,563.0,166.0
sh.600926,杭州银行,5.515097,0.773419,14.94,108295506249.26341,J66货币金融服务,0.08684905555555555,0.032685509843088184,18.0,0.3763484776432593,2.849,23.86795119862933,2.23,0.0,0.029852744310575635,0.045515256335271065,16.0,64.0,136.0,86.0,229.0,38.0,166.0
sh.600704,物产中大,6.817675,0.583988,4.76,24613668366.19718,F51批发业,0.06997161111111111,0.034759416984108976,18.0,0.4967645654022874,0.77,26.562909867440666,0.79,0.0,0.03319327731092438,0.0429694130208599,33.0,34.0,119.0,99.0,323.0,228.0,166.0
sh.601328,交通银行,6.021554,0.498658,6.57,171292618183.37326,J66货币金融服务,0.05525533333333334,0.0247952056039303,18.0,0.4487386847229884,1.065454545455,24.850188483737,1.4517,0.0,0.04419178082191781,0.040299461606409556,25.0,22.0,58.0,122.0,419.0,134.0,169.0
sh.600036,招商银行,6.093035,0.811139,36.42,751295180305.4017,J66货币金融服务,0.09149372222222223,0.04081676973961958,18.0,0.44611552299165175,5.998260869565,28.309085231249,7.726,0.0,0.04242723778143877,0.04662418401861101,26.0,70.0,64.0,75.0,204.0,128.0,171.0
sh.601398,工商银行,6.929511,0.652657,7.22,1946837762225.0159,J66货币金融服务,0.06277511111111111,0.029641161356720878,18.0,0.47218014961783844,1.043076923077,30.003958450613,1.2282,0.0,0.034022160664819945,0.04334686518115729,34.0,39.0,114.0,98.0,374.0,179.0,171.0
