code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601166,兴业银行,5.013226,0.468165,18.36,388562610720.0,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.60625,28.731099609212333,4.354,0.0,0.04742919389978213,0.05643329409897711,7.0,16.0,31.0,36.0,305.0,112.0,59.0
sh.601997,贵阳银行,3.916791,0.313527,5.66,20693858180.420654,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.41,20.164431325646664,1.18,0.0,0.04169611307420494,0.05023294729533886,1.0,3.0,56.0,56.0,377.0,224.0,60.0
sh.600016,民生银行,5.253592,0.267794,3.52,124828485200.72772,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,26.500917567229667,0.811,0.0,0.046079545454545456,0.05094399873248364,12.0,1.0,39.0,51.0,498.0,27.0,64.0
sz.000001,平安银行,5.070055,0.470426,11.25,218314118789.3183,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.167142857143,27.891214226117,2.208,0.0,0.039253333333333335,0.053728218388599716,8.0,17.0,69.0,42.0,340.0,56.0,67.0
sh.601668,中国建筑,4.98829,0.381491,4.58,189250705653.56006,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.946666666667,24.617302062913,1.06745,0.0,0.04661353711790393,0.050882924205747845,6.0,10.0,37.0,53.0,229.0,130.0,69.0
sh.601229,上海银行,5.440893,0.52189,9.28,131862141622.6784,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.725384615385,29.892432015630003,1.88,0.0,0.04051724137931035,0.05557752404764014,14.0,21.0,63.0,38.0,357.0,92.0,73.0
sh.601169,北京银行,5.184731,0.375275,5.03,106347494350.98915,J66货币金融服务,0.054136411764705884,0.02257821814564544,17.0,0.417061593290992,0.925,27.11966138429533,1.228,0.0,0.04882703777335984,0.04987214071664648,9.0,9.0,25.0,60.0,425.0,68.0,78.0
sh.601077,渝农商行,5.823789,0.539582,6.46,57092097444.28244,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.143157894737,30.050296946783664,1.1854099999999999,0.0,0.036699999999999997,0.053176833117502965,17.0,26.0,82.0,43.0,337.0,30.0,86.0
sh.601577,长沙银行,4.547599,0.507421,9.31,37432173243.82922,J66货币金融服务,0.0763984705882353,0.03334408442309828,17.0,0.4364496326479208,2.095,21.129027434508334,1.58,0.0,0.033941997851772286,0.04754598547292691,3.0,20.0,98.0,79.0,282.0,97.0,102.0
sh.601818,光大银行,4.796083,0.359566,3.07,142473697163.515,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.6,22.606545263593333,0.727,0.0,0.04736156351791531,0.04418217315360261,5.0,8.0,32.0,97.0,409.0,87.0,110.0
