code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601668,中国建筑,4.781352,0.365665,4.39,181399623580.2469,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.946666666667,24.617302062913,1.06745,0.0,0.048630979498861054,0.053085146437887275,6.0,9.0,31.0,41.0,229.0,130.0,56.0
sh.601166,兴业银行,4.942233,0.461536,18.1,383092483908.71857,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.60625,28.731099609212333,4.354,0.0,0.04811049723756906,0.05724393810260882,7.0,17.0,34.0,33.0,305.0,112.0,57.0
sh.600016,民生银行,5.178967,0.26399,3.47,123045916090.9091,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,26.500917567229667,0.811,0.0,0.04674351585014409,0.051678062114796086,11.0,1.0,40.0,50.0,497.0,27.0,62.0
sz.000001,平安银行,5.094952,0.472907,11.41,221405364105.82715,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.167142857143,27.891214226117,2.208,0.0,0.038702892199824715,0.05297479902469297,10.0,18.0,70.0,42.0,340.0,56.0,70.0
sh.601997,贵阳银行,3.965231,0.317405,5.73,20949119832.76644,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.41,20.164431325646664,1.18,0.0,0.041186736474694584,0.04961928127253367,2.0,3.0,57.0,67.0,377.0,224.0,72.0
sh.601229,上海银行,5.710592,0.547759,9.74,138386052638.94,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.725384615385,29.892432015630003,1.88,0.0,0.03860369609856262,0.05295271285031832,15.0,27.0,71.0,43.0,357.0,92.0,85.0
sh.601169,北京银行,5.246577,0.379752,5.09,107614744578.11037,J66货币金融服务,0.054136411764705884,0.02257821814564544,17.0,0.417061593290992,0.925,27.11966138429533,1.228,0.0,0.04825147347740668,0.04928425693609663,13.0,10.0,32.0,68.0,424.0,68.0,91.0
sh.601818,光大银行,4.717971,0.35371,3.02,140170386269.9936,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.6,22.606545263593333,0.727,0.0,0.04814569536423841,0.04491366608660927,5.0,8.0,33.0,96.0,409.0,87.0,109.0
sh.601077,渝农商行,6.139319,0.568816,6.81,60182257967.09018,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.143157894737,30.050296946783664,1.1854099999999999,0.0,0.03481380323054332,0.050443809388996945,21.0,29.0,97.0,59.0,337.0,30.0,109.0
sh.601577,长沙银行,4.650176,0.518866,9.52,38278813075.4717,J66货币金融服务,0.0763984705882353,0.03334408442309828,17.0,0.4364496326479208,2.095,21.129027434508334,1.58,0.0,0.03319327731092438,0.04649717696984765,4.0,23.0,108.0,83.0,282.0,97.0,110.0
sh.600704,物产中大,6.946581,0.59503,4.85,25080583987.34177,F51批发业,0.06955652941176471,0.03578317391966099,17.0,0.514447374276392,0.77,32.21409624829,0.79,0.0,0.03257731958762887,0.0511440290952233,32.0,31.0,112.0,53.0,332.0,244.0,116.0
sh.600000,浦发银行,5.883505,0.399837,9.05,301491952858.9993,J66货币金融服务,0.045989764705882355,0.017796605843985434,17.0,0.38696883877966753,1.536666666667,27.019923700286668,1.471,0.0,0.03250828729281768,0.04587913379681346,16.0,13.0,113.0,90.0,477.0,43.0,119.0
sh.600015,华夏银行,3.937073,0.332294,6.71,103250294039.28267,J66货币金融服务,0.04810129411764706,0.023809128839493234,17.0,0.49497896628852467,1.64875,17.440616796066,1.592,0.0,0.04745156482861401,0.04285427264160033,1.0,7.0,38.0,113.0,460.0,209.0,121.0
