code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.890966,0.342984,6.65,102318185881.87703,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.03825563909774436,1.0,3.0,29.0,494.0,218.0,33.0
sh.601818,光大银行,4.750302,0.384901,3.24,150363735276.4159,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.04055555555555555,6.0,5.0,25.0,438.0,86.0,36.0
sh.600016,民生银行,5.611281,0.303091,3.89,137942871168.10562,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.038971722365038555,12.0,1.0,27.0,518.0,27.0,40.0
sh.601169,北京银行,4.378072,0.407807,5.36,113333086569.18578,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.03544776119402985,3.0,6.0,34.0,444.0,53.0,43.0
sh.601166,兴业银行,4.999164,0.497735,18.3,387260780752.2124,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.04210928961748634,9.0,15.0,22.0,319.0,106.0,46.0
sh.601916,浙商银行,5.828039,0.458229,2.96,63770466479.673355,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.03581081081081081,16.0,10.0,33.0,421.0,31.0,59.0
sz.000001,平安银行,4.88771,0.470444,10.86,210763867984.666,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.03403314917127072,8.0,12.0,41.0,367.0,65.0,61.0
sh.601328,交通银行,6.164699,0.515131,6.62,172592347276.44543,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.038770392749244716,21.0,17.0,28.0,440.0,134.0,66.0
sh.601668,中国建筑,4.653129,0.431028,5.03,207837934861.21722,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.03163618290258449,5.0,7.0,56.0,238.0,127.0,68.0
sh.601997,贵阳银行,4.172669,0.337405,5.83,21315375600.042145,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.030188679245283012,2.0,2.0,64.0,383.0,183.0,68.0
sh.601229,上海银行,5.76091,0.577563,9.75,138542373829.0398,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.66,0.0,0.03405128205128205,15.0,24.0,40.0,372.0,87.0,79.0
sh.601998,中信银行,5.712813,0.56159,7.25,295523799576.27124,J66货币金融服务,0.058723526315789476,0.025363066396651163,19.0,0.4319063923419665,1.1978,0.0,0.03304275862068966,14.0,22.0,46.0,404.0,77.0,82.0
