code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601818,光大银行,5.131499,0.415788,3.5,162436767326.7327,J66货币金融服务,0.05418257894736842,0.023895761744887334,19,0.4410229673286513,0.29400000000000004,0.0,0.084,8.0,5.0,8.0,459.0,90.0,21.0
sh.600015,华夏银行,3.9865,0.350721,6.8,104617691121.81691,J66货币金融服务,0.04607810526315789,0.023486857114126937,19,0.5097183788263542,0.505,0.0,0.07426470588235294,1.0,3.0,19.0,523.0,227.0,23.0
sh.600016,民生银行,5.640131,0.30465,3.91,138650176127.85272,J66货币金融服务,0.042811052631578944,0.0148929108731253,19,0.34787537230840626,0.328,0.0,0.08388746803069054,15.0,1.0,9.0,546.0,27.0,25.0
sz.000001,平安银行,5.117243,0.492537,11.37,220642216176.59393,J66货币金融服务,0.06462926315789475,0.0274875204225928,19,0.425310750571896,0.844,0.0,0.07423043095866315,7.0,14.0,20.0,383.0,68.0,41.0
sh.601166,兴业银行,5.591799,0.555395,20.42,432141287629.2814,J66货币金融服务,0.07023026315789473,0.03157433438348676,19,0.44958302822388646,1.625,0.0,0.0795788442703232,13.0,21.0,13.0,334.0,110.0,47.0
sh.601229,上海银行,5.749089,0.576378,9.73,138256423612.12564,J66货币金融服务,0.06397526315789474,0.0282287183671013,19,0.4412442712026233,0.8,0.0,0.08221993833504625,16.0,24.0,10.0,388.0,91.0,50.0
sh.601998,中信银行,5.95793,0.581729,7.51,306022380141.844,J66货币金融服务,0.05872352631578949,0.025363066396651163,19,0.43190639234196637,0.5427,0.0,0.07226364846870839,19.0,26.0,24.0,422.0,81.0,69.0
sh.601169,北京银行,4.516929,0.420742,5.53,116932095935.4287,J66货币金融服务,0.05304905263157895,0.02195565723724294,19,0.4138746339114304,0.32,0.0,0.05786618444846293,3.0,6.0,61.0,467.0,55.0,70.0
sh.601328,交通银行,6.853804,0.572714,7.36,191906892062.0843,J66货币金融服务,0.05366247368421053,0.025076949124131286,19,0.4673088548191517,0.5353,0.0,0.07273097826086956,29.0,22.0,23.0,462.0,139.0,74.0
sh.601668,中国建筑,4.810392,0.445596,5.2,214869169079.62775,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19,0.4643519529076318,0.27149999999999996,0.0,0.052211538461538455,5.0,8.0,75.0,249.0,132.0,88.0
