code,codeName,peTTM,pbMRQ,close,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600332,白云山,14.066444,1.10827,25.84,C27医药制造业,0.08842844444444443,0.02796198539029946,18,0.3162103050208771,1.2000000000000002,0.0,0.046439628482972145,78.0,56.0,66.0,98.0,9.0,200.0
sh.601669,中国电建,8.66871,0.645698,5.39,E48土木工程建筑业,0.046809388888888886,0.02276066168824905,18,0.48624137653828103,0.12695,0.0,0.02355287569573284,37.0,20.0,144.0,214.0,80.0,201.0
sh.600039,四川路桥,10.430089,1.622325,9.28,E48土木工程建筑业,0.12761416666666664,0.07866501711482983,18,0.6164285609473596,0.446,0.0,0.04806034482758621,46.0,100.0,62.0,46.0,171.0,208.0
sh.600999,招商证券,11.693251,1.203536,16.28,J67资本市场服务,0.04912066666666667,0.026251765303106984,18,0.5344342225900908,0.597,0.0,0.036670761670761665,53.0,66.0,91.0,205.0,116.0,210.0
sh.600795,国电电力,13.370116,1.619896,5.56,D44电力、热力生产和供应业,0.07028516666666666,0.05781782911489175,18,0.8226177991310412,0.30000000000000004,0.0,0.05395683453237411,67.0,98.0,50.0,145.0,233.0,215.0
sh.600050,中国联通,17.905855,0.985593,5.42,I63电信、广播电视和卫星传输服务,0.034438833333333335,0.01489172821025939,18,0.4324109375634886,0.2692,0.0,0.04966789667896679,114.0,44.0,59.0,245.0,34.0,217.0
sh.601688,华泰证券,12.180703,1.101416,21.0,J67资本市场服务,0.04867077777777778,0.026259946995053254,18,0.5395423741726825,0.67,0.0,0.03190476190476191,55.0,55.0,108.0,206.0,121.0,218.0
sh.601766,中国中车,13.735443,1.222045,7.23,C37铁路、船舶、航空航天和其他运输设备制造业,0.03587694444444445,0.025183930610544733,18,0.7019530509222189,0.32000000000000006,0.0,0.0442600276625173,75.0,70.0,74.0,242.0,207.0,219.0
sh.601319,中国人保,7.18557,1.220813,8.67,J68保险业,0.0875795,0.03459641514623427,18,0.3950286898901486,0.255,0.0,0.029411764705882353,26.0,69.0,124.0,101.0,23.0,219.0
sh.601088,中国神华,15.155226,1.979283,41.45,B06煤炭开采和洗选业,0.09451111111111113,0.04705262721662764,18,0.49785286262596834,3.24,0.0,0.07816646562123039,86.0,127.0,9.0,84.0,89.0,222.0
sh.601607,上海医药,11.699037,0.871515,17.81,F52零售业,0.057299944444444445,0.02721913738632353,18,0.4750290362447739,0.49,0.0,0.027512633352049412,54.0,38.0,131.0,184.0,70.0,223.0
sh.601728,中国电信,17.96353,1.352265,6.77,I63电信、广播电视和卫星传输服务,0.04687672222222222,0.02010364345616034,18,0.42886197035828744,0.44100000000000006,0.0,0.06514032496307239,116.0,78.0,30.0,213.0,33.0,224.0
sh.601211,国泰海通,13.096607,1.066152,19.0,J67资本市场服务,0.051553722222222216,0.0244786630036796,18,0.47481853779954764,0.58,0.0,0.030526315789473683,64.0,51.0,115.0,198.0,69.0,230.0
sh.600941,中国移动,16.393375,1.713672,108.25,I63电信、广播电视和卫星传输服务,0.0657085294117647,0.030113310628602525,17,0.4582861752984374,7.173,0.0,0.06626327944572748,96.0,108.0,27.0,153.0,54.0,231.0
sh.601225,陕西煤业,12.688632,2.365486,23.04,B06煤炭开采和洗选业,0.16323711111111108,0.09972009911269518,18,0.610891104565177,1.3869999999999998,0.0,0.06019965277777777,63.0,147.0,38.0,17.0,168.0,248.0
sh.603833,欧派家居,13.605126,1.724186,53.62,C21家具制造业,0.09120327777777777,0.06452883191694515,18,0.7075275526190353,2.48,0.0,0.04625139873181649,70.0,109.0,69.0,90.0,209.0,248.0
sz.000708,中信特钢,13.417617,1.815379,14.94,C31黑色金属冶炼和压延加工业,0.11390733333333333,0.06500365623744017,18,0.5706713899377872,0.7072162,0.0,0.04733709504685408,68.0,117.0,64.0,59.0,143.0,249.0
sz.000776,广发证券,11.612589,1.263403,21.08,J67资本市场服务,0.04549283333333333,0.025628788549207703,18,0.5633588121764462,0.6,0.0,0.028462998102466795,52.0,73.0,128.0,217.0,139.0,253.0
sh.600011,华能国际,8.53703,1.859697,7.92,D44电力、热力生产和供应业,0.02332261111111111,0.052860601338791946,18,2.266495851899218,0.27,0.0,0.034090909090909095,36.0,121.0,100.0,259.0,272.0,257.0
sh.688009,中国通号,16.007463,1.188217,5.17,C37铁路、船舶、航空航天和其他运输设备制造业,0.04414411111111111,0.024015571328249143,18,0.5440266147346753,0.16999999999999998,0.0,0.03288201160541586,91.0,64.0,104.0,222.0,125.0,259.0
sz.002736,国信证券,10.623397,1.364102,12.94,J67资本市场服务,0.044334277777777785,0.02772559508894169,18,0.6253760403612333,0.35,0.0,0.02704791344667697,48.0,79.0,134.0,221.0,177.0,261.0
sz.002236,大华股份,15.893096,1.620028,18.84,C39计算机、通信和其他电子设备制造业,0.07398288888888889,0.05671221631638407,18,0.7665585538509755,0.827,0.0,0.04389596602972399,90.0,99.0,76.0,139.0,220.0,265.0
sh.600188,兖矿能源,14.275644,2.693111,14.0,B06煤炭开采和洗选业,0.1584526111111111,0.1040024321922266,18,0.6563630063457735,0.95,0.0,0.06785714285714285,81.0,161.0,24.0,20.0,191.0,266.0
sh.600690,海尔智家,12.344376,2.164369,27.59,C38电气机械和器材制造业,0.10872477777777777,0.04931597613774162,18,0.45358543972872856,1.2342399999999998,0.0,0.044735048930772014,59.0,138.0,72.0,70.0,48.0,269.0
sz.000786,北新建材,13.851989,1.594397,25.13,C30非金属矿物制品业,0.09994594444444443,0.05353161561772436,18,0.5356056808035892,0.865,0.0,0.03442101074413052,76.0,96.0,97.0,80.0,117.0,269.0
sh.600377,宁沪高速,14.225088,1.647028,13.17,G54道路运输业,0.08566677777777776,0.04125505133642717,18,0.4815758501322886,0.49000000000000005,0.0,0.03720577069096432,80.0,103.0,88.0,108.0,75.0,271.0
sh.601872,招商轮船,13.863158,1.712878,8.65,G55水上运输业,0.08162955555555557,0.04722934957420665,18,0.5785814862370925,0.32599999999999996,0.0,0.037687861271676296,77.0,107.0,87.0,117.0,150.0,271.0
sh.600803,新奥股份,14.87034,2.774528,21.26,D45燃气生产和供应业,0.16635572222222228,0.10855605243256512,18,0.6525537623981046,1.46,0.0,0.06867356538099717,85.0,164.0,23.0,14.0,190.0,272.0
sh.601868,中国能建,12.274425,0.889297,2.34,E48土木工程建筑业,0.036354111111111115,0.02458685069632544,18,0.6763155512502909,0.0387,0.0,0.01653846153846154,56.0,39.0,181.0,240.0,197.0,276.0
sz.002001,新和成,10.330472,2.309625,24.2,C27医药制造业,0.10940744444444445,0.05635047704607531,18,0.5150515792797746,0.8999999999999999,0.0,0.03719008264462809,45.0,142.0,89.0,68.0,100.0,276.0
sz.002648,卫星化学,9.247933,1.770515,16.84,C26化学原料和化学制品制造业,0.1351451111111111,0.08685165419799501,18,0.6426547988597895,0.5,0.0,0.02969121140142518,41.0,116.0,121.0,40.0,188.0,278.0
sh.600061,国投资本,13.463979,0.869762,7.3,J67资本市场服务,0.03935905555555555,0.02551578521223151,18,0.6482824562752991,0.127,0.0,0.017397260273972603,69.0,37.0,177.0,232.0,189.0,283.0
sh.601881,中国银河,12.355794,1.475103,15.86,J67资本市场服务,0.050171722222222215,0.0272754606664188,18,0.5436421047220473,0.405,0.0,0.025535939470365702,60.0,85.0,140.0,203.0,123.0,285.0
sz.000999,华润三九,17.070861,2.232021,28.32,C27医药制造业,0.10873294444444444,0.03913029392934242,18,0.35987523495545076,1.6961538461538461,0.0,0.05989243807040417,108.0,140.0,39.0,69.0,14.0,287.0
sz.002352,顺丰控股,17.997364,1.989943,38.79,G60邮政业,0.046662055555555554,0.03252417798838675,18,0.6970155429536031,2.3,0.0,0.059293632379479246,117.0,129.0,41.0,215.0,205.0,287.0
sh.600958,东方证券,16.981738,1.10994,10.31,J67资本市场服务,0.033251388888888886,0.02082786419859615,18,0.6263757663835776,0.295,0.0,0.028612997090203682,105.0,57.0,127.0,248.0,180.0,289.0
sh.600030,中信证券,14.565079,1.458454,27.58,J67资本市场服务,0.05599588888888888,0.02868253327660231,18,0.5122256980957349,0.8099999999999999,0.0,0.029369108049311095,82.0,84.0,125.0,188.0,98.0,291.0
sz.000858,五粮液,16.100521,3.212705,117.94,C15酒、饮料和精制茶制造业,0.16776594444444445,0.054780192650985486,18,0.32652748942814136,8.323,0.0,0.0705697812447007,92.0,183.0,17.0,13.0,11.0,292.0
sh.601377,兴业证券,17.117584,1.025839,6.67,J67资本市场服务,0.03708388888888889,0.029836444855813278,18,0.8045662348199113,0.18000000000000002,0.0,0.02698650674662669,111.0,46.0,135.0,238.0,230.0,292.0
sh.601618,中国中冶,16.908062,0.629171,3.17,E48土木工程建筑业,0.045367000000000005,0.02275756162633578,18,0.5016324999743377,0.05600000000000001,0.0,0.01766561514195584,103.0,18.0,173.0,218.0,91.0,294.0
sz.000333,美的集团,13.716209,2.781155,79.8,C38电气机械和器材制造业,0.14019611111111108,0.06502462061303611,18,0.4638118710832248,4.0,0.0,0.050125313283208024,72.0,165.0,58.0,36.0,61.0,295.0
sz.000983,山西焦煤,22.527603,1.040995,6.73,B06煤炭开采和洗选业,0.13098866666666667,0.10003894211696938,18,0.7637221193459692,0.256,0.0,0.03803863298662704,161.0,49.0,86.0,43.0,219.0,296.0
sh.601877,正泰电器,13.174517,1.373196,27.93,C38电气机械和器材制造业,0.0643476111111111,0.03394411152457537,18,0.5275116035926022,0.6,0.0,0.021482277121374866,65.0,81.0,152.0,159.0,111.0,298.0
sz.000166,申万宏源,13.725727,1.157501,5.14,J67资本市场服务,0.03959961111111111,0.02267360612004469,18,0.5725714340079159,0.09799999999999999,0.0,0.019066147859922177,73.0,61.0,166.0,231.0,144.0,300.0
sh.601816,京沪高铁,19.000219,1.213305,5.07,G53铁路运输业,0.02309444444444445,0.021595561344657142,18,0.9350976766991304,0.1567,0.0,0.030907297830374752,127.0,67.0,113.0,260.0,247.0,307.0
sh.600362,江西铜业,16.133514,1.580494,36.8799856,C32有色金属冶炼和压延加工业,0.054753611111111114,0.02616106967398176,18,0.4777962428979029,1.1,0.0,0.029826475854155435,94.0,94.0,120.0,190.0,73.0,308.0
sh.601901,方正证券,15.725717,1.261037,7.72,J67资本市场服务,0.03542844444444445,0.01322309630565008,18,0.37323389477021196,0.1683,0.0,0.02180051813471503,89.0,72.0,151.0,244.0,16.0,312.0
sh.600989,宝丰能源,12.312338,2.880361,18.05,C26化学原料和化学制品制造业,0.118494,0.06107111954396236,18,0.5153941933259267,0.6899932,0.0,0.03822677008310249,58.0,169.0,85.0,56.0,101.0,312.0
sz.002714,牧原股份,12.290504,3.593683,49.9,A03畜牧业,0.058778833333333336,0.11584571977939402,18,1.9708747725977438,2.3365833,0.0,0.046825316633266535,57.0,191.0,65.0,176.0,269.0,313.0
sh.600886,国投电力,16.927685,1.681297,13.92,D44电力、热力生产和供应业,0.06310277777777779,0.0312688195107326,18,0.49552207702882134,0.4565,0.0,0.03279454022988506,104.0,105.0,105.0,166.0,87.0,314.0
