code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601997,贵阳银行,3.916006,0.304572,5.5,20109219373.84575,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.41,20.164431325646664,1.18,0.0,0.04290909090909091,0.05169426939847599,2.0,3.0,53.0,48.0,376.0,224.0,53.0
sh.600016,民生银行,5.104342,0.260186,3.42,121275750266.8149,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,26.500917567229667,0.811,0.0,0.04742690058479533,0.052433589338696615,11.0,1.0,36.0,42.0,495.0,27.0,54.0
sh.601166,兴业银行,4.888332,0.441137,17.43,368856971761.24384,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.60625,28.731099609212333,4.354,0.0,0.04995983935742972,0.05944436486845782,9.0,15.0,28.0,32.0,304.0,112.0,56.0
sh.601668,中国建筑,4.857592,0.371495,4.46,184303568396.47577,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.946666666667,24.617302062913,1.06745,0.0,0.04786771300448431,0.052251971493794874,8.0,8.0,34.0,43.0,228.0,130.0,59.0
sh.601229,上海银行,5.446703,0.514,9.3,132147232688.82176,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.725384615385,29.892432015630003,1.88,0.0,0.04043010752688171,0.05545800249054843,16.0,20.0,61.0,38.0,356.0,92.0,74.0
sz.000001,平安银行,5.20212,0.482854,11.65,226074801944.89465,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.167142857143,27.891214226117,2.208,0.0,0.03790557939914163,0.0518834726928538,13.0,17.0,73.0,46.0,339.0,56.0,76.0
sh.601169,北京银行,5.246577,0.379752,5.09,107632821514.72252,J66货币金融服务,0.054136411764705884,0.02257821814564544,17.0,0.417061593290992,0.925,27.11966138429533,1.228,0.0,0.04825147347740668,0.04928425693609663,14.0,9.0,31.0,64.0,423.0,68.0,87.0
sh.601077,渝农商行,6.121289,0.567145,6.79,60008849682.28752,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.143157894737,30.050296946783664,1.1854099999999999,0.0,0.03491634756995581,0.050592392038154514,23.0,26.0,88.0,54.0,336.0,30.0,103.0
sh.600015,华夏银行,3.843194,0.32437,6.55,100791571428.57141,J66货币金融服务,0.04810129411764706,0.023809128839493234,17.0,0.49497896628852467,1.64875,17.440616796066,1.592,0.0,0.048610687022900764,0.04390109456872339,1.0,4.0,30.0,99.0,459.0,209.0,104.0
sh.601577,长沙银行,4.617301,0.506086,9.56,38439568890.81832,J66货币金融服务,0.0763984705882353,0.03334408442309828,17.0,0.4364496326479208,2.095,21.129027434508334,1.58,0.0,0.03305439330543933,0.04630262811223322,5.0,19.0,104.0,81.0,281.0,97.0,105.0
