code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601229,上海银行,3.839845,0.407044,5.22539592,72365564268.48198,J66货币金融服务,0.07120119999999999,0.03105709699654222,20.0,0.4361878310554067,2.16,0.0,0.08267316134774338,11.0,8.0,21.0,386.0,74.0,40.0
sh.601166,兴业银行,3.612536,0.439719,13.1999826,274203669997.99454,J66货币金融服务,0.07997975,0.033301917183431125,20.0,0.4163793608185963,5.125,0.0,0.07765161751046551,3.0,14.0,24.0,333.0,45.0,41.0
sh.601169,北京银行,3.83563,0.400683,4.18666005,88525548634.69907,J66货币金融服务,0.062437049999999994,0.02579289558136218,20.0,0.41310240604516363,1.555,0.0,0.07428355688922007,10.0,7.0,30.0,452.0,41.0,47.0
sh.601818,光大银行,3.822683,0.395968,2.69204661,124941069488.70041,J66货币金融服务,0.0611105,0.02642869473348598,20.0,0.43247387492306527,0.963,0.0,0.07154408073194543,9.0,6.0,34.0,462.0,66.0,49.0
sh.600015,华夏银行,3.617308,0.347408,5.27918933,81242022306.1212,J66货币金融服务,0.04948815,0.024199176206672387,20.0,0.48898930767612825,1.811,0.0,0.06860901880175606,4.0,4.0,41.0,542.0,167.0,49.0
sh.600153,建发股份,1.964317,0.530934,8.58258283,24489572260.903133,L72商务服务业,0.0814305,0.05813038116935702,20.0,0.7138649666814894,3.3,0.0,0.07689992780413399,1.0,28.0,27.0,318.0,502.0,56.0
sh.601077,渝农商行,4.330467,0.415469,3.77637996,33370581083.974407,J66货币金融服务,0.0731962,0.027645975423482343,20.0,0.3776968670980507,1.339,0.0,0.07091447440050498,17.0,11.0,36.0,372.0,27.0,64.0
sh.601997,贵阳银行,3.192588,0.346905,4.7168181,16833773817.566875,J66货币金融服务,0.07945265,0.038793006838963834,20.0,0.48825315252497975,1.48,0.0,0.06275416895979093,2.0,3.0,62.0,339.0,166.0,67.0
sh.601009,南京银行,4.121702,0.571711,6.52177072,60087621114.36424,J66货币金融服务,0.09025485,0.03763493710465121,20.0,0.4169852047247457,2.47079,0.0,0.07577052632110931,15.0,35.0,28.0,266.0,47.0,78.0
sh.600016,民生银行,4.694362,0.312908,3.28107376,116359167717.27406,J66货币金融服务,0.0552697,0.023425773247025435,20.0,0.42384476932253,1.048,0.0,0.06388152639396928,24.0,1.0,57.0,497.0,50.0,82.0
sh.600919,江苏银行,4.090591,0.608871,6.08145258,111103497710.17982,J66货币金融服务,0.07649885,0.03310419623150833,20.0,0.43274109651986054,2.1973000000000003,0.0,0.07226234098170015,13.0,39.0,33.0,358.0,67.0,85.0
sh.601998,中信银行,4.098201,0.465718,4.94099964,168452226543.23178,J66货币金融服务,0.063512,0.026448013528031694,20.0,0.41642545547348053,1.5657999999999999,0.0,0.0633798872326977,14.0,18.0,58.0,447.0,46.0,90.0
sh.601328,交通银行,4.68191,0.493354,5.32988456,209169174414.4331,J66货币金融服务,0.059986300000000006,0.02677165805788691,20.0,0.446296205264984,1.799,0.0,0.0675061525159937,23.0,23.0,45.0,469.0,94.0,91.0
sh.600000,浦发银行,4.998859,0.320779,6.16963049,181131936737.30447,J66货币金融服务,0.0572458,0.02642464282206449,20.0,0.46159967756699166,1.9409999999999998,0.0,0.06292111020736349,31.0,2.0,61.0,484.0,114.0,94.0
sh.601577,长沙银行,3.749547,0.465822,6.08967906,24481137623.164944,J66货币金融服务,0.08412230000000001,0.036199811021751564,20.0,0.4303236005405411,1.82,0.0,0.059773264964147386,7.0,19.0,68.0,298.0,63.0,94.0
sh.601919,中远海控,4.668173,0.787831,8.53987332,108944678321.96893,G55水上运输业,0.28476685,0.2987559622366116,20.0,1.0491247918660882,6.5600000000000005,0.0,0.15363225551921889,22.0,69.0,3.0,8.0,642.0,94.0
sh.601825,沪农商行,4.660626,0.525469,5.21314492,24094393459.078503,J66货币金融服务,0.07407433333333334,0.032087005499927546,15.0,0.43317305814331836,1.713,0.0,0.06571848764181296,21.0,26.0,52.0,365.0,69.0,99.0
sh.601838,成都银行,3.794833,0.707909,10.238471,38965642650.96508,J66货币金融服务,0.10064524999999999,0.04860146515863271,20.0,0.48289874741860855,3.64573,0.0,0.07121629782415753,8.0,57.0,35.0,212.0,156.0,100.0
