code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601997,贵阳银行,3.688426,0.295247,5.33,19487031321.56099,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.41,20.164431325646664,1.18,0.0,0.04427767354596623,0.05334305472638235,1.0,2.0,55.0,46.0,377.0,224.0,49.0
sz.000001,平安银行,4.750078,0.440737,10.54,204550375017.83838,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.167142857143,27.891214226117,2.208,0.0,0.04189753320683113,0.05734748167663632,4.0,16.0,62.0,34.0,340.0,56.0,54.0
sh.601166,兴业银行,4.77021,0.445471,17.47,369729749973.5274,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.60625,28.731099609212333,4.354,0.0,0.04984544934172868,0.059308258709629066,6.0,17.0,29.0,32.0,305.0,112.0,55.0
sh.601229,上海银行,5.329495,0.511204,9.09,129147774636.8715,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.725384615385,29.892432015630003,1.88,0.0,0.04136413641364136,0.056739210468877935,15.0,22.0,64.0,35.0,357.0,92.0,72.0
sh.600016,民生银行,5.029717,0.256382,3.37,119497051217.57542,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,23.970114329534667,0.811,0.0,0.04813056379821959,0.04812990315428225,9.0,1.0,37.0,70.0,497.0,27.0,80.0
sh.601825,沪农商行,6.135902,0.574923,7.85,73585079307.84825,J66货币金融服务,0.07461323529411765,0.03058988608292252,17.0,0.4099793550345372,1.3,32.694311881158335,1.588,0.0,0.04045859872611465,0.05414344642739597,24.0,31.0,70.0,41.0,292.0,66.0,96.0
sh.601077,渝农商行,6.075704,0.55044,6.59,58246580868.01427,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.141666666667,30.050296946783664,1.1854099999999999,0.0,0.03597602427921092,0.05205982146826712,22.0,28.0,98.0,50.0,337.0,30.0,100.0
sh.601998,中信银行,5.73589,0.549876,7.34,299267393545.25867,J66货币金融服务,0.06098429411764705,0.025621356194014948,17.0,0.42013040512673383,1.28,28.134580057568332,1.3908,0.0,0.03789645776566758,0.049063027893307166,18.0,27.0,85.0,64.0,387.0,72.0,109.0
sh.600015,华夏银行,4.025085,0.339722,6.86,105547601972.70769,J66货币金融服务,0.04810129411764706,0.023809128839493234,17.0,0.49497896628852467,1.64875,17.440616796066,1.592,0.0,0.04641399416909621,0.04191722586372276,2.0,6.0,44.0,107.0,461.0,209.0,115.0
sh.601818,光大银行,4.827327,0.361909,3.09,143392464684.01486,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.6,22.606545263593333,0.727,0.0,0.04705501618122977,0.04389620439532686,7.0,7.0,42.0,101.0,409.0,87.0,115.0
