code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.998225,0.351752,6.82,104936946473.37503,J66货币金融服务,0.0476551,0.023923574521467535,20,0.5020149894023418,1.6099999999999999,0.0,0.04721407624633431,1.0,3.0,33.0,528.0,207.0,37.0
sh.601818,光大银行,4.858939,0.415114,3.44,159645467951.80725,J66货币金融服务,0.05598475000000001,0.02461525577419311,20,0.4396778725312359,0.858,0.0,0.04988372093023256,6.0,5.0,28.0,469.0,87.0,39.0
sh.600016,民生银行,5.570675,0.308434,3.97,140786248986.44507,J66货币金融服务,0.04394305,0.015354267627138376,20,0.3494128793321897,0.9710000000000001,0.0,0.04891687657430731,13.0,1.0,30.0,551.0,27.0,44.0
sh.601169,北京银行,4.594887,0.433813,5.65,119452475379.7528,J66货币金融服务,0.0554357,0.023887266456155427,20,0.4309004207785854,1.255,0.0,0.04442477876106194,3.0,6.0,38.0,472.0,75.0,47.0
sh.601166,兴业银行,5.478462,0.577458,20.01,423437663025.00006,J66货币金融服务,0.07247755,0.032333791960985896,20,0.44612148121709266,4.888,0.0,0.04885557221389305,11.0,20.0,31.0,338.0,98.0,62.0
sh.601229,上海银行,5.56506,0.545185,9.33,132562426054.52777,J66货币金融服务,0.0664656,0.02964719318817284,20,0.4460531942564701,2.06,0.0,0.044158628081457665,12.0,17.0,39.0,391.0,97.0,68.0
sh.601668,中国建筑,4.908449,0.488083,5.6,231412429398.66367,E48土木工程建筑业,0.08803995,0.04136426816707106,20,0.4698352073924515,1.04565,0.0,0.037344642857142854,7.0,9.0,57.0,246.0,146.0,73.0
sh.601328,交通银行,6.680102,0.562936,7.13,185905287115.34436,J66货币金融服务,0.05569505,0.026045789694053093,20,0.4676499921277221,1.6383,0.0,0.04595511921458626,25.0,19.0,36.0,471.0,136.0,80.0
sz.000001,平安银行,5.126244,0.493403,11.39,221031800755.1717,J66货币金融服务,0.06567005000000001,0.027156251753751987,20,0.4135256750033232,2.076,0.0,0.036453028972783144,8.0,11.0,64.0,398.0,57.0,83.0
sh.601825,沪农商行,6.664334,0.647958,8.52,79865595342.06696,J66货币金融服务,0.07366625,0.030982747616723393,20,0.42058266325112775,1.954,0.0,0.04586854460093897,24.0,28.0,37.0,332.0,65.0,89.0
sh.601916,浙商银行,5.583897,0.473304,3.02,65065615094.33962,J66货币金融服务,0.0581758,0.022194810959700516,20,0.38151277609763024,0.53,0.0,0.035099337748344374,15.0,8.0,69.0,454.0,37.0,92.0
sh.601998,中信银行,6.17533,0.605595,7.54002364,307273964197.0688,J66货币金融服务,0.06039989999999999,0.02579985657222475,20,0.4271506504518178,1.4998,0.0,0.03978236863989461,20.0,24.0,50.0,431.0,69.0,94.0
sh.601919,中远海控,4.618932,0.990543,14.84,187123995459.1407,G55水上运输业,0.2966938,0.28990483867834255,20,0.9771179535209112,7.12,0.0,0.09595687331536389,4.0,88.0,4.0,5.0,610.0,96.0
sh.601009,南京银行,6.40041,0.756412,10.83996638,134024303164.96884,J66货币金融服务,0.0836689,0.036012034209194715,20,0.430411230567089,2.38399,0.0,0.04398519176957078,22.0,43.0,40.0,268.0,74.0,105.0
