code,codeName,peTTM,pbMRQ,close,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sz.002648,卫星化学,9.072201,1.736871,16.52,C26化学原料和化学制品制造业,0.1351451111111111,0.08685165419799501,18,0.6426547988597895,0.5,0.0,0.03026634382566586,38.0,111.0,115.0,40.0,188.0,264.0
sh.688009,中国通号,16.25516,1.206604,5.25,C37铁路、船舶、航空航天和其他运输设备制造业,0.04414411111111111,0.024015571328249143,18,0.5440266147346753,0.16999999999999998,0.0,0.03238095238095238,94.0,66.0,105.0,222.0,125.0,265.0
sh.600690,海尔智家,12.34885,2.165153,27.6,C38电气机械和器材制造业,0.10872477777777777,0.04931597613774162,18,0.45358543972872856,1.2342399999999998,0.0,0.04471884057971014,58.0,137.0,73.0,70.0,48.0,268.0
sz.002236,大华股份,16.196786,1.650984,19.2,C39计算机、通信和其他电子设备制造业,0.07398288888888889,0.05671221631638407,18,0.7665585538509755,0.827,0.0,0.04307291666666667,93.0,101.0,75.0,139.0,220.0,269.0
sz.002352,顺丰控股,17.565873,1.942234,37.86,G60邮政业,0.046662055555555554,0.03252417798838675,18,0.6970155429536031,2.3,0.0,0.06075013206550449,110.0,126.0,37.0,215.0,205.0,273.0
sh.600803,新奥股份,15.178099,2.83195,21.7,D45燃气生产和供应业,0.16635572222222228,0.10855605243256512,18,0.6525537623981046,1.46,0.0,0.06728110599078341,86.0,164.0,25.0,14.0,190.0,275.0
sh.600958,东方证券,16.86644,1.102404,10.24,J67资本市场服务,0.033251388888888886,0.02082786419859615,18,0.6263757663835776,0.295,0.0,0.028808593749999997,98.0,55.0,124.0,248.0,180.0,277.0
sz.000708,中信特钢,14.216926,1.923524,15.83,C31黑色金属冶炼和压延加工业,0.11390733333333333,0.06500365623744017,18,0.5706713899377872,0.7072162,0.0,0.04467569172457359,80.0,123.0,74.0,59.0,143.0,277.0
sh.601868,中国能建,12.379334,0.896898,2.36,E48土木工程建筑业,0.036354111111111115,0.02458685069632544,18,0.6763155512502909,0.0387,0.0,0.016398305084745764,59.0,39.0,180.0,240.0,197.0,278.0
sz.002001,新和成,10.343278,2.312488,24.23,C27医药制造业,0.10940744444444445,0.05635047704607531,18,0.5150515792797746,0.8999999999999999,0.0,0.03714403631861329,45.0,143.0,90.0,68.0,100.0,278.0
sh.601881,中国银河,12.215564,1.458362,15.68,J67资本市场服务,0.050171722222222215,0.0272754606664188,18,0.5436421047220473,0.405,0.0,0.025829081632653062,56.0,83.0,140.0,203.0,123.0,279.0
sh.601872,招商轮船,14.167666,1.750502,8.84,G55水上运输业,0.08162955555555557,0.04722934957420665,18,0.5785814862370925,0.32599999999999996,0.0,0.036877828054298636,78.0,113.0,91.0,117.0,150.0,282.0
sz.000999,华润三九,17.01661,2.224927,28.23,C27医药制造业,0.10873294444444444,0.03913029392934242,18,0.35987523495545076,1.6961538461538461,0.0,0.06008338101855636,103.0,140.0,39.0,69.0,14.0,282.0
sz.000858,五粮液,15.624085,3.117637,114.45,C15酒、饮料和精制茶制造业,0.16776594444444445,0.054780192650985486,18,0.32652748942814136,8.323,0.0,0.0727217125382263,89.0,178.0,16.0,13.0,11.0,283.0
sh.600030,中信证券,14.3644,1.438359,27.2,J67资本市场服务,0.05599588888888888,0.02868253327660231,18,0.5122256980957349,0.8099999999999999,0.0,0.02977941176470588,81.0,82.0,120.0,188.0,98.0,283.0
sh.600061,国投资本,13.593086,0.878102,7.37,J67资本市场服务,0.03935905555555555,0.02551578521223151,18,0.6482824562752991,0.127,0.0,0.01723202170963365,70.0,38.0,175.0,232.0,189.0,283.0
sz.000983,山西焦煤,22.460656,1.037902,6.71,B06煤炭开采和洗选业,0.13098866666666667,0.10003894211696938,18,0.7637221193459692,0.256,0.0,0.038152011922503726,154.0,48.0,86.0,43.0,219.0,288.0
sz.000166,申万宏源,13.592209,1.146241,5.09,J67资本市场服务,0.03959961111111111,0.02267360612004469,18,0.5725714340079159,0.09799999999999999,0.0,0.019253438113948917,69.0,59.0,163.0,231.0,144.0,291.0
sh.601877,正泰电器,13.004705,1.355496,27.57,C38电气机械和器材制造业,0.0643476111111111,0.03394411152457537,18,0.5275116035926022,0.6,0.0,0.02176278563656148,63.0,78.0,150.0,159.0,111.0,291.0
sh.601377,兴业证券,17.502537,1.048909,6.82,J67资本市场服务,0.03708388888888889,0.029836444855813278,18,0.8045662348199113,0.18000000000000002,0.0,0.026392961876832845,108.0,49.0,135.0,238.0,230.0,292.0
sz.000333,美的集团,14.08068,2.855057,81.89,C38电气机械和器材制造业,0.14019611111111108,0.06502462061303611,18,0.4638118710832248,4.0,0.0,0.04884601294419343,76.0,166.0,60.0,36.0,61.0,302.0
sz.002714,牧原股份,12.058979,3.525986,48.96,A03畜牧业,0.058778833333333336,0.11584571977939402,18,1.9708747725977438,2.3365833,0.0,0.04772433210784314,55.0,188.0,62.0,176.0,269.0,305.0
sh.601618,中国中冶,17.548115,0.652988,3.29,E48土木工程建筑业,0.045367000000000005,0.02275756162633578,18,0.5016324999743377,0.05600000000000001,0.0,0.017021276595744685,109.0,20.0,176.0,218.0,91.0,305.0
sh.601901,方正证券,15.583127,1.249603,7.65,J67资本市场服务,0.03542844444444445,0.01322309630565008,18,0.37323389477021196,0.1683,0.0,0.022,88.0,69.0,149.0,244.0,16.0,306.0
sh.600886,国投电力,16.879042,1.676465,13.88,D44电力、热力生产和供应业,0.06310277777777779,0.0312688195107326,18,0.49552207702882134,0.4565,0.0,0.03288904899135447,99.0,104.0,104.0,166.0,87.0,307.0
sh.601628,中国人寿,7.206656,1.960104,43.4,J68保险业,0.07952827777777777,0.053456129985586756,18,0.672165064795654,0.8879999999999999,0.0,0.020460829493087557,25.0,128.0,159.0,124.0,195.0,312.0
sz.000538,云南白药,19.123201,2.502604,55.73,C27医药制造业,0.06781566666666666,0.03011095001724749,18,0.4440117084633466,3.417,0.0,0.061313475686344876,127.0,151.0,35.0,150.0,41.0,313.0
sz.000625,长安汽车,17.095432,1.506335,11.72,C36汽车制造业,0.07696366666666667,0.04819123200700457,18,0.6261556146450651,0.34500000000000003,0.0,0.029436860068259386,105.0,87.0,122.0,131.0,179.0,314.0
