code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601166,兴业银行,4.699217,0.438841,17.21,364206758218.31537,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.60625,28.731099609212333,4.354,0.0,0.050598489250435794,0.060204257969623455,4.0,16.0,28.0,28.0,305.0,112.0,48.0
sh.601997,贵阳银行,3.653826,0.292478,5.28,19304842709.427704,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.41,20.164431325646664,1.18,0.0,0.04469696969696969,0.053848197290079156,1.0,2.0,53.0,46.0,377.0,224.0,49.0
sz.000001,平安银行,4.777119,0.443246,10.6,205716642825.06635,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.167142857143,27.891214226117,2.208,0.0,0.04166037735849057,0.05702287328978744,6.0,17.0,63.0,34.0,340.0,56.0,57.0
sh.601229,上海银行,5.317769,0.51008,9.07,128872045150.96065,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.725384615385,29.892432015630003,1.88,0.0,0.04145534729878721,0.05686432449416763,14.0,22.0,65.0,35.0,357.0,92.0,71.0
sh.600016,民生银行,4.970017,0.253339,3.33,118080600696.88385,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,23.970114329534667,0.811,0.0,0.048708708708708706,0.04870804012910846,9.0,1.0,35.0,65.0,497.0,27.0,75.0
sh.601077,渝农商行,5.872874,0.532064,6.37,56301325043.834015,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.141666666667,30.050296946783664,1.1854099999999999,0.0,0.037218524332810046,0.053857805883183715,19.0,25.0,92.0,45.0,337.0,30.0,89.0
sh.601825,沪农商行,6.09682,0.571261,7.8,73106045801.5267,J66货币金融服务,0.07461323529411765,0.03058988608292252,17.0,0.4099793550345372,1.3,32.694311881158335,1.588,0.0,0.04071794871794872,0.05449051980193056,25.0,29.0,69.0,43.0,292.0,66.0,97.0
sz.002966,苏州银行,6.041236,0.638543,7.4,32525439750.584568,J66货币金融服务,0.07176394117647059,0.028330194379121786,17.0,0.3947692102006582,1.309230769231,31.224768083172,1.48,0.0,0.039999999999999994,0.055243820454852495,24.0,37.0,72.0,39.0,314.0,51.0,100.0
sh.601998,中信银行,5.626486,0.539388,7.2,293553284335.7568,J66货币金融服务,0.06098429411764705,0.025621356194014948,17.0,0.42013040512673383,1.28,28.134580057568332,1.3908,0.0,0.03863333333333333,0.050017031213454806,16.0,27.0,79.0,58.0,387.0,72.0,101.0
sh.601818,光大银行,4.78046,0.358395,3.06,141988561717.35245,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.6,22.606545263593333,0.727,0.0,0.04751633986928104,0.04432655934037909,7.0,7.0,38.0,93.0,409.0,87.0,107.0
