code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601169,北京银行,4.492425,0.418459,5.5,116277560690.50935,J66货币金融服务,0.054275666666666667,0.021912055349671302,18.0,0.40371784807810684,1.175,26.2981808014915,0.95,0.0,0.034545454545454546,0.05618247716682276,3.0,10.0,43.0,24.0,448.0,70.0,37.0
sh.601818,光大银行,4.8089,0.3735,3.16,146662317777.0338,J66货币金融服务,0.0557965,0.023498826316748374,18.0,0.42115233602015134,0.6575,25.9203483886035,0.657,0.0,0.04158227848101266,0.053932370460464556,5.0,6.0,24.0,31.0,438.0,91.0,42.0
sh.601668,中国建筑,5.087181,0.411872,4.81,198729785864.84314,E48土木工程建筑业,0.08717627777777777,0.038517580645734406,18.0,0.4418355730204505,1.175,22.5545502697715,0.79565,0.0,0.03308316008316008,0.055096874359628935,8.0,9.0,52.0,29.0,237.0,128.0,46.0
sh.600016,民生银行,5.357663,0.290003,3.74,132632029644.38123,J66货币金融服务,0.043664777777777775,0.014838568091515297,18.0,0.33982923643933116,0.755,26.213966579421502,0.758,0.0,0.04053475935828877,0.05291856889696051,11.0,1.0,25.0,39.0,524.0,30.0,51.0
sh.601916,浙商银行,6.286855,0.457041,2.96,63774922063.666306,J66货币金融服务,0.057392388888888896,0.020821138831765038,18.0,0.362785714880671,0.583333333333,29.072797215272,0.53,0.0,0.03581081081081081,0.057294363881415455,20.0,14.0,35.0,21.0,427.0,35.0,55.0
sh.600015,华夏银行,4.136711,0.356358,7.07,108797702679.93874,J66货币金融服务,0.047586722222222225,0.02320118890667042,18.0,0.48755593626147764,1.53,23.2353868727755,1.272,0.0,0.03598302687411598,0.05028308616032039,2.0,4.0,34.0,50.0,492.0,221.0,56.0
sh.601997,贵阳银行,4.131314,0.330699,5.97,21827137011.213123,J66货币金融服务,0.06295155555555555,0.030618431600478863,18.0,0.4863808579512814,1.4,19.7988185026485,0.8799999999999999,0.0,0.029480737018425456,0.046429390123463816,1.0,2.0,71.0,65.0,391.0,218.0,68.0
sh.601229,上海银行,5.651954,0.542134,9.64,136974756285.87943,J66货币金融服务,0.06592777777777778,0.0276954854774215,18.0,0.42008826038054015,1.7575,29.5686099500255,1.66,0.0,0.03443983402489626,0.053907502061379474,15.0,21.0,44.0,33.0,373.0,87.0,69.0
sh.601166,兴业银行,4.963651,0.469451,18.17,384517676145.00104,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.672352941176,24.16901993096667,3.853,0.0,0.0424105668684645,0.048848195613003194,6.0,16.0,21.0,54.0,323.0,115.0,76.0
sh.601186,中国铁建,4.984371,0.333835,6.74,77539317892.35826,E48土木工程建筑业,0.051733611111111105,0.02548001538954861,18.0,0.49252342611119465,1.622222222222,18.2752533086505,0.9299999999999999,0.0,0.027596439169139463,0.04398593773594803,7.0,3.0,91.0,80.0,466.0,233.0,90.0
sh.601577,长沙银行,4.802802,0.563777,9.79,39357608379.775925,J66货币金融服务,0.07615177777777778,0.03236544072192101,18.0,0.4250122802959136,2.1425,21.0290093987715,1.35,0.0,0.02757916241062309,0.046021095645421804,4.0,24.0,92.0,68.0,299.0,99.0,96.0
sh.600820,隧道股份,8.421327,0.583496,5.93,18644422524.665257,E48土木工程建筑业,0.046289833333333336,0.0332894974044544,18.0,0.7191535377700877,0.953333333333,35.3214994043945,1.0,0.0,0.033726812816188875,0.05678442287607248,47.0,26.0,49.0,23.0,505.0,486.0,96.0
sh.600000,浦发银行,6.232734,0.422992,9.36,311695835116.3678,J66货币金融服务,0.046003277777777775,0.017265338874395502,18.0,0.37530671092170853,1.572727272727,26.546187921624,1.051,0.0,0.02245726495726496,0.0446046086872587,18.0,11.0,140.0,75.0,509.0,42.0,104.0
sh.600919,江苏银行,6.03284,0.808554,11.24,206272289662.85873,J66货币金融服务,0.08044733333333333,0.032281650369648626,18.0,0.40127682338319015,1.990714285714,30.0014432273625,1.8122,0.0,0.03224555160142349,0.05313549966614597,17.0,58.0,57.0,37.0,273.0,67.0,112.0
sh.600704,物产中大,7.133119,0.662278,5.24,27096588957.960644,F51批发业,0.06997161111111111,0.034759416984108976,18.0,0.4967645654022874,0.84,32.7082813893345,0.67,0.0,0.025572519083969465,0.052433122837864464,34.0,35.0,105.0,43.0,339.0,244.0,112.0
sz.000001,平安银行,5.128643,0.475862,11.38,220839374248.8732,J66货币金融服务,0.06669172222222222,0.026728889232891496,18.0,0.40078271099115825,2.173636363636,22.428989696386665,1.848,0.0,0.032478031634446396,0.042840481198315655,9.0,17.0,55.0,88.0,368.0,65.0,114.0
sh.601838,成都银行,5.820293,0.849649,18.44,78150413081.15544,J66货币金融服务,0.10077538888888889,0.04746286077263171,18.0,0.4709767066735159,3.384210526316,29.337817553099498,2.55573,0.0,0.027719414316702818,0.05384238122686422,16.0,65.0,88.0,34.0,165.0,185.0,115.0
sh.601825,沪农商行,7.019159,0.657682,8.98,84175352368.98561,J66货币金融服务,0.07402972222222222,0.029779629106854746,18.0,0.40226584961999906,1.312857142857,32.005030880662,1.3940000000000001,0.0,0.031046770601336305,0.04679068307242312,31.0,34.0,63.0,63.0,310.0,69.0,128.0
sh.601009,南京银行,6.459397,0.765548,11.65,144016196422.36383,J66货币金融服务,0.08336105555555556,0.03418150643166431,18.0,0.41004166998442354,1.889333333333,30.00594125689,1.92237,0.0,0.03300206008583691,0.04866199572075036,22.0,50.0,53.0,56.0,261.0,75.0,128.0
sh.601800,中国交建,7.778003,0.397388,7.05,83063951792.18687,E48土木工程建筑业,0.04630861111111111,0.020644941497328217,18.0,0.4458121503103069,1.426,20.4981393994975,0.9290900000000001,0.0,0.02635716312056738,0.041461484799550974,42.0,7.0,98.0,95.0,504.0,134.0,144.0
sh.601665,齐鲁银行,6.543993,0.764009,6.28,38645142324.253075,J66货币金融服务,0.06650483333333333,0.02887893684341379,18.0,0.4342381657986832,1.113333333333,25.489562304239,0.793,0.0,0.025254777070063694,0.04518850217416814,24.0,49.0,108.0,72.0,369.0,112.0,145.0
sz.002966,苏州银行,7.265312,0.777286,8.72,38332139942.36311,J66货币金融服务,0.07095422222222221,0.02769819055579912,18.0,0.39036705199939886,1.268181818182,31.790900504912003,1.33,0.0,0.030504587155963304,0.046234681197204544,37.0,53.0,66.0,67.0,332.0,58.0,157.0
sh.601328,交通银行,6.394735,0.535078,6.92,180420028465.84003,J66货币金融服务,0.05525533333333334,0.0247952056039303,18.0,0.4487386847229884,1.081,24.850188483737,1.2833,0.0,0.037089595375722546,0.038819441836589155,21.0,20.0,33.0,117.0,440.0,142.0,158.0
