code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.710962,0.32648,6.33,97394160296.6381,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.04018957345971564,1.0,2.0,27.0,494.0,218.0,30.0
sh.600016,民生银行,5.423758,0.292962,3.76,133341040162.2718,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.04031914893617021,13.0,1.0,24.0,518.0,27.0,38.0
sh.601169,北京银行,4.296392,0.400199,5.26,111209858902.30516,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.03612167300380228,3.0,5.0,34.0,444.0,53.0,42.0
sh.601818,光大银行,4.940901,0.400345,3.37,156392190541.57303,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.03899109792284867,7.0,6.0,29.0,438.0,86.0,42.0
sh.601166,兴业银行,5.22317,0.520037,19.12,404636626273.8302,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.04030334728033473,11.0,18.0,25.0,319.0,106.0,54.0
sh.601916,浙商银行,5.80835,0.456681,2.95,63553689721.49561,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.03593220338983051,16.0,10.0,35.0,421.0,31.0,61.0
sz.000001,平安银行,4.946218,0.476076,10.99,213266385438.81122,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.033630573248407646,8.0,13.0,43.0,367.0,65.0,64.0
sh.601328,交通银行,6.183323,0.516687,6.64,173130754807.87253,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.03865361445783133,23.0,17.0,30.0,440.0,134.0,70.0
sh.601997,贵阳银行,4.172669,0.337405,5.83,21313966845.965767,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.030188679245283012,2.0,3.0,66.0,383.0,183.0,71.0
sh.601229,上海银行,5.524565,0.553868,9.35,132849332925.73276,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.66,0.0,0.03550802139037433,14.0,22.0,38.0,372.0,87.0,74.0
sh.601668,中国建筑,4.680882,0.433599,5.06,209073218636.29266,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.03144861660079051,5.0,9.0,60.0,238.0,127.0,74.0
sh.601077,渝农商行,5.841538,0.528273,6.12,54089994301.611664,J66货币金融服务,0.0658608947368421,0.024569242919857556,19.0,0.3730475120028046,1.06786,0.0,0.03489738562091503,19.0,19.0,40.0,355.0,32.0,78.0
sh.600919,江苏银行,5.222379,0.699932,9.73,178548295963.4913,J66货币金融服务,0.077738,0.0335213288254243,19.0,0.43120904609617305,1.8122,0.0,0.0372497430626927,10.0,37.0,31.0,273.0,75.0,78.0
sh.601998,中信银行,5.81525,0.571659,7.38,300916612385.9881,J66货币金融服务,0.058723526315789476,0.025363066396651163,19.0,0.4319063923419665,1.1978,0.0,0.03246070460704607,17.0,23.0,50.0,404.0,77.0,90.0
sh.601009,南京银行,5.867975,0.702771,10.35,127969555510.2916,J66货币金融服务,0.08095515789473684,0.034834525488791145,19.0,0.43029408372083294,1.92237,0.0,0.03714724637681159,21.0,38.0,32.0,259.0,74.0,91.0
sh.601658,邮储银行,6.953212,0.598303,5.05,339030441809.5238,J66货币金融服务,0.06411631578947369,0.027924539916736383,19.0,0.435529390185593,0.9035,0.0,0.03578217821782178,32.0,26.0,37.0,370.0,80.0,95.0
sh.601577,长沙银行,4.596757,0.53959,9.37,37670019375.20129,J66货币金融服务,0.07390805263157894,0.03293900193197805,19.0,0.4456754136950984,1.35,0.0,0.028815368196371406,4.0,20.0,78.0,298.0,96.0,102.0
sh.601838,成都银行,4.992116,0.783586,15.68,66341265272.5648,J66货币金融服务,0.09734631578947368,0.04848694845586185,19.0,0.49808714446597346,2.55573,0.0,0.03259859693877551,9.0,49.0,48.0,165.0,192.0,106.0
