第15名:股票代码：sh.601800, 股票名称：中国交建,股票价格：3.82663589，股票数量：0，综合排名：15，pb排名：6，分红率排名：14，pe排名：14，ROE排名：19，pb值：1.082859，pe值：8.35706，bonusRate:0.023440955078691848,bonusAmount:0.0897,ROE:0.0996284
第16名:股票代码：sz.002142, 股票名称：宁波银行,股票价格：4.88416149，股票数量：0，综合排名：16，pb排名：18，分红率排名：15，pe排名：13，ROE排名：10，pb值：1.418506，pe值：7.53246，bonusRate:0.020474343488589276,bonusAmount:0.1,ROE:0.11890320000000001
第17名:股票代码：sh.600089, 股票名称：特变电工,股票价格：3.55088856，股票数量：0，综合排名：17，pb排名：14，分红率排名：17，pe排名：19，ROE排名：11，pb值：1.298347，pe值：17.443124，bonusRate:0.011264786073714462,bonusAmount:0.04,ROE:0.11644334999999999
第18名:股票代码：sh.601669, 股票名称：中国电建,股票价格：2.88401498，股票数量：0，综合排名：18，pb排名：12，分红率排名：18，pe排名：15，ROE排名：17，pb值：1.202214，pe值：9.146253，bonusRate:0.006588037902632531,bonusAmount:0.019,ROE:0.11123783333333333
第19名:股票代码：sh.601799, 股票名称：星宇股份,股票价格：8.76838682，股票数量：0，综合排名：19，pb排名：19，分红率排名：13，pe排名：18，ROE排名：16，pb值：1.495567，pe值：14.721604，bonusRate:0.03307335841280779,bonusAmount:0.29,ROE:0.11223533333333334
持仓股票数目:8
2013-01-07持仓所属行业分布：
行业：J66货币金融服务,股票数目：2,持仓占比：25.0%, 股票名称：浦发银行,光大银行
行业：C38电气机械和器材制造业,股票数目：1,持仓占比：12.5%, 股票名称：特变电工
行业：E48土木工程建筑业,股票数目：2,持仓占比：25.0%, 股票名称：中国电建,中国交建
行业：C36汽车制造业,股票数目：1,持仓占比：12.5%, 股票名称：星宇股份
行业：C35专用设备制造业,股票数目：1,持仓占比：12.5%, 股票名称：徐工机械
行业：C31黑色金属冶炼和压延加工业,股票数目：1,持仓占比：12.5%, 股票名称：中信特钢
2013-01-07持仓金额:501448.6686780001元，现金:101085.86245900001元, 股票:400362.8062190001元
日期2013-01-07, 平均pe=8.646157137637845 平均pb=1.23964075
日期2013-01-07总资产：现金101085.86245900001元,股票市值400362.8062190001元,总市值501448.6686780001元
日期2013-01-08, 前55名称股票信息
第1名:股票代码：sh.601818, 股票名称：光大银行,股票价格：1.63601627，股票数量：0，综合排名：1，pb排名：7，分红率排名：9，pe排名：1，ROE排名：3，pb值：1.107776，pe值：5.299001，bonusRate:0.040647517521326365,bonusAmount:0.0665,ROE:0.14973209999999998
