code,codeName,peTTM,pbMRQ,close,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601818,光大银行,5.204807,0.421728,3.55,J66货币金融服务,0.05373622222222222,0.02450689649527384,18,0.45605916236402627,0.29400000000000004,0.0,0.08281690140845072,6.0,4.0,5.0,193.0,51.0,15.0
sh.600015,华夏银行,4.086162,0.359489,6.97,J66货币金融服务,0.04590305555555555,0.024155019606144034,18,0.5262181202057388,0.505,0.0,0.07245337159253946,1.0,2.0,14.0,216.0,109.0,17.0
sh.600016,民生银行,5.856504,0.316337,4.06,J66货币金融服务,0.042804611111111106,0.015324651625015968,18,0.3580140369745828,0.328,0.0,0.08078817733990148,12.0,1.0,7.0,227.0,13.0,20.0
sz.000001,平安银行,5.198255,0.500335,11.55,J66货币金融服务,0.0640136111111111,0.02814930846113043,18,0.43973942373396957,0.844,0.0,0.07307359307359307,5.0,10.0,13.0,160.0,36.0,28.0
sh.601166,兴业银行,5.734196,0.569539,20.94,J66货币金融服务,0.07017766666666665,0.032488865555122474,18,0.46295163544606993,1.625,0.0,0.07760267430754536,10.0,12.0,10.0,146.0,60.0,32.0
sh.601229,上海银行,5.920439,0.593557,10.02,J66货币金融服务,0.06362511111111112,0.029004622677994106,18,0.45586753675513675,0.8,0.0,0.07984031936127746,13.0,15.0,8.0,163.0,50.0,36.0
sh.601169,北京银行,4.647618,0.432915,5.69,J66货币金融服务,0.05284533333333333,0.022573699420551603,18,0.42716542779970995,0.32,0.0,0.056239015817223195,2.0,6.0,45.0,195.0,31.0,53.0
sh.601998,中信银行,6.17213,0.602644,7.78,J66货币金融服务,0.058307166666666674,0.026031479737493396,18,0.4464542049575391,0.5427,0.0,0.06975578406169665,17.0,17.0,20.0,178.0,44.0,54.0
sh.601328,交通银行,7.012112,0.585942,7.53,J66货币金融服务,0.05343622222222222,0.02578400542414654,18,0.4825192416657009,0.5353,0.0,0.07108897742363877,24.0,14.0,18.0,194.0,76.0,56.0
sh.601919,中远海控,6.094768,0.998459,14.97,G55水上运输业,0.3093039444444445,0.30284762913822494,18,0.9791263078852226,2.11,0.0,0.14094856379425516,15.0,45.0,2.0,3.0,248.0,62.0
sh.601668,中国建筑,4.865897,0.450737,5.26,E48土木工程建筑业,0.08472672222222223,0.04035246886798663,18,0.476266139059997,0.27149999999999996,0.0,0.05161596958174904,3.0,7.0,55.0,110.0,71.0,65.0
