code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.976354,0.311522,6.27,96487656978.90817,J66货币金融服务,0.04810129411764706,0.023809128839493234,17.0,0.49497896628852467,1.521111111111,23.681765214889666,1.592,0.0,0.05078149920255184,0.05745230653762465,1.0,4.0,28.0,37.0,458.0,206.0,42.0
sh.601166,兴业银行,4.978078,0.449235,17.75,375679233776.7684,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.559375,28.731099609212333,4.354,0.0,0.049059154929577464,0.05761394798396628,6.0,16.0,34.0,34.0,304.0,109.0,56.0
sh.601997,贵阳银行,3.980086,0.309556,5.59,20438521240.988064,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.403333333333,20.164431325646664,1.18,0.0,0.042218246869409656,0.05062150022716296,2.0,3.0,58.0,53.0,376.0,221.0,58.0
sh.601668,中国建筑,5.571255,0.356478,4.27,176456394428.22964,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.903684210526,24.617302062913,1.06745,0.0,0.04999765807962529,0.05209898637003187,14.0,8.0,30.0,49.0,228.0,127.0,71.0
sh.600741,华域汽车,6.880228,0.71925,15.18,47859901342.67631,C36汽车制造业,0.07299800000000001,0.03929927503148117,17.0,0.5383609829239318,2.334,38.04804101355533,3.43,0.0,0.04519104084321476,0.05850074290226492,33.0,44.0,48.0,33.0,300.0,284.0,110.0
sh.601318,中国平安,6.063689,0.939653,53.35,568705971343.4453,J68保险业,0.08684941176470588,0.036820152542559534,17.0,0.42395396577139066,8.2904,41.536002594607,10.1,0.0,0.03786316776007497,0.06454546877419491,21.0,94.0,76.0,20.0,233.0,77.0,135.0
sh.600704,物产中大,7.057625,0.600863,4.87,25184259680.35645,F51批发业,0.06955652941176471,0.03578317391966099,17.0,0.514447374276392,0.736666666667,32.21409624829,0.79,0.0,0.0324435318275154,0.04872905729551889,36.0,30.0,113.0,72.0,331.0,241.0,138.0
sh.601186,中国铁建,5.007933,0.294937,6.03,69347188928.57144,E48土木工程建筑业,0.051946,0.026247769864790417,17.0,0.5052895288336045,1.247692307692,19.578712137161332,1.23,0.0,0.04079601990049751,0.04051112525381789,7.0,2.0,65.0,149.0,437.0,228.0,158.0
sh.600970,中材国际,8.479146,0.892159,7.68,20136224991.84339,E48土木工程建筑业,0.0959619411764706,0.04641137517687688,17.0,0.48364356335318404,1.094583333333,40.01234134078167,1.63,0.0,0.04244791666666666,0.057027137967774214,51.0,76.0,57.0,38.0,180.0,186.0,165.0
sh.601717,中创智领,7.38108,1.053738,13.98,21559258236.07427,C35专用设备制造业,0.11305905882352942,0.045805311030041304,17.0,0.40514498799726856,2.473333333333,49.541520265940335,3.77,0.0,0.05393419170243204,0.08764856470510914,40.0,131.0,27.0,6.0,123.0,60.0,177.0
