code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601997,贵阳银行,3.90295,0.312419,5.64,20620573253.700333,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.41,20.164431325646664,1.18,0.0,0.04184397163120567,0.05041107831411666,1.0,3.0,55.0,56.0,377.0,224.0,60.0
sh.601166,兴业银行,5.007765,0.467655,18.34,388067990139.5349,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.60625,28.731099609212333,4.354,0.0,0.04748091603053435,0.05649483531391602,7.0,17.0,28.0,36.0,305.0,112.0,60.0
sh.601668,中国建筑,4.944724,0.378159,4.54,187606441013.65424,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.946666666667,24.617302062913,1.06745,0.0,0.047024229074889866,0.05133123190800113,6.0,10.0,33.0,50.0,229.0,130.0,66.0
sz.000001,平安银行,5.088082,0.472098,11.29,219111307151.27698,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.167142857143,27.891214226117,2.208,0.0,0.03911426040744022,0.053537861547541796,9.0,18.0,69.0,41.0,340.0,56.0,68.0
sh.600016,民生银行,5.268517,0.268554,3.53,125182186985.7198,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,26.500917567229667,0.811,0.0,0.04594900849858358,0.05079968145562108,13.0,1.0,38.0,55.0,498.0,27.0,69.0
sh.601229,上海银行,5.43503,0.521327,9.27,131706203717.19334,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.725384615385,29.892432015630003,1.88,0.0,0.040560949298813376,0.055637478226763806,14.0,22.0,60.0,38.0,357.0,92.0,74.0
sh.601169,北京银行,5.184731,0.375275,5.03,106352318939.26959,J66货币金融服务,0.054136411764705884,0.02257821814564544,17.0,0.417061593290992,0.925,27.11966138429533,1.228,0.0,0.04882703777335984,0.04987214071664648,11.0,9.0,26.0,61.0,425.0,68.0,81.0
sh.601077,渝农商行,5.823789,0.539582,6.46,57095426359.84136,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.143157894737,30.050296946783664,1.1854099999999999,0.0,0.036699999999999997,0.053176833117502965,17.0,26.0,82.0,43.0,337.0,30.0,86.0
sh.601577,长沙银行,4.503637,0.502515,9.22,37074007061.3563,J66货币金融服务,0.0763984705882353,0.03334408442309828,17.0,0.4364496326479208,2.095,21.129027434508334,1.58,0.0,0.03427331887201736,0.04801010029858455,3.0,20.0,97.0,73.0,282.0,97.0,96.0
sh.601825,沪农商行,6.440743,0.603486,8.24,77243508882.93118,J66货币金融服务,0.07461323529411765,0.03058988608292252,17.0,0.4099793550345372,1.3,32.694311881158335,1.588,0.0,0.038543689320388354,0.05158083185134203,25.0,32.0,70.0,48.0,292.0,66.0,105.0
sh.601818,光大银行,4.764838,0.357224,3.05,141524235402.98505,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.6,22.606545263593333,0.727,0.0,0.047672131147540986,0.044471892321822956,5.0,8.0,27.0,96.0,409.0,87.0,109.0
sh.600015,华夏银行,3.96641,0.33477,6.76,104009540240.8257,J66货币金融服务,0.04810129411764706,0.023809128839493234,17.0,0.49497896628852467,1.64875,17.440616796066,1.592,0.0,0.04710059171597634,0.04253730316939914,2.0,5.0,30.0,106.0,461.0,209.0,113.0
sh.601998,中信银行,5.876552,0.563361,7.52,306486397294.11755,J66货币金融服务,0.06098429411764705,0.025621356194014948,17.0,0.42013040512673383,1.277142857143,28.134580057568332,1.3908,0.0,0.03698936170212766,0.047781752605374046,18.0,27.0,78.0,76.0,387.0,72.0,121.0
sh.601838,成都银行,5.712978,0.833983,18.1,76711123201.04666,J66货币金融服务,0.10244917647058824,0.04837290999779124,17.0,0.47216494718899416,3.286842105263,29.354159428763666,3.47673,0.0,0.03841690607734806,0.053305241533184146,16.0,65.0,71.0,42.0,153.0,162.0,123.0
sh.600000,浦发银行,6.153764,0.41044,9.29,309382421357.82745,J66货币金融服务,0.045989764705882355,0.017796605843985434,17.0,0.38696883877966753,1.536666666667,27.019923700286668,1.471,0.0,0.03166846071044134,0.0446938816858086,21.0,13.0,115.0,93.0,478.0,43.0,127.0
sh.601009,南京银行,6.237615,0.739263,11.25,139094031600.0,J66货币金融服务,0.0837539411764706,0.03519157179366707,17.0,0.42017809907617343,1.878823529412,30.00404476734667,2.14532,0.0,0.03813902222222222,0.05010871581015282,23.0,47.0,72.0,59.0,252.0,73.0,129.0
sh.601328,交通银行,6.324006,0.523705,6.9,179884630462.63345,J66货币金融服务,0.05574429411764706,0.02546870440551675,17.0,0.45688450824698995,1.065454545455,30.037440114515665,1.4517,0.0,0.04207826086956522,0.046381923338903,24.0,23.0,54.0,83.0,414.0,137.0,130.0
sh.600704,物产中大,7.132778,0.61098,4.98,25754061794.487717,F51批发业,0.06955652941176471,0.03578317391966099,17.0,0.514447374276392,0.77,32.21409624829,0.79,0.0,0.03172690763052209,0.049808943998360035,33.0,34.0,114.0,63.0,332.0,244.0,130.0
sh.601128,常熟银行,5.153204,0.698007,6.13,22362661996.09199,J66货币金融服务,0.08486735294117648,0.03768793612507386,17.0,0.4440804952547093,1.401111111111,20.623484178430335,0.9636363636363636,0.0,0.03144001186415542,0.04713832435925065,10.0,43.0,117.0,81.0,244.0,108.0,134.0
sh.600919,江苏银行,5.997174,0.820296,11.81,216741707339.50922,J66货币金融服务,0.08185917647058823,0.032697318353794885,17.0,0.39943375640412093,2.000625,30.002603456467668,2.0454,0.0,0.03463844199830652,0.05082468970372195,20.0,62.0,95.0,54.0,258.0,55.0,136.0
sh.601916,浙商银行,6.160173,0.435372,2.91,62690026129.69538,J66货币金融服务,0.05771,0.021416945207008396,17.0,0.37111324219387276,0.44,28.656391944329332,0.661,0.0,0.04542955326460481,0.04332925242441548,22.0,15.0,41.0,99.0,402.0,34.0,136.0
sz.002966,苏州银行,6.8168,0.720518,8.35,36703604524.86459,J66货币金融服务,0.07176394117647059,0.028330194379121786,17.0,0.3947692102006582,1.309230769231,31.224768083172,1.48,0.0,0.03544910179640719,0.048958595373162696,29.0,44.0,88.0,66.0,314.0,51.0,139.0
sh.600970,中材国际,7.795024,0.884165,7.89,20686706037.280407,E48土木工程建筑业,0.0959619411764706,0.04641137517687688,17.0,0.48364356335318404,1.187391304348,40.01234134078167,1.63,0.0,0.04131812420785805,0.060215850664953295,43.0,75.0,56.0,28.0,181.0,189.0,146.0
sh.600036,招商银行,6.50961,0.866596,38.91,802782473333.3331,J66货币金融服务,0.09201029411764707,0.04201226958247541,17.0,0.45660401355480174,5.998260869565,33.923421709676,7.726,0.0,0.03971215625803136,0.05229543382238534,27.0,72.0,66.0,47.0,203.0,136.0,146.0
sh.601318,中国平安,7.271203,0.948139,53.32,568355112336.616,J68保险业,0.08684941176470588,0.036820152542559534,17.0,0.42395396577139066,8.1975,41.536002594607,10.1,0.0,0.03788447111777944,0.06385809851262018,36.0,92.0,74.0,21.0,234.0,80.0,149.0
sh.601601,中国太保,5.52038,0.931325,30.94,211791271988.83276,J68保险业,0.09374929411764707,0.041755478954510726,17.0,0.44539512907810586,5.936863636364,26.595834951364,4.27,0.0,0.027601809954751127,0.05103291706576977,15.0,88.0,142.0,51.0,196.0,109.0,154.0
sh.601658,邮储银行,6.777928,0.576965,4.96,359718044206.5009,J66货币金融服务,0.06650911764705882,0.028198236934874034,17.0,0.4239755079072384,0.73,29.997099760779665,0.9988,0.0,0.0402741935483871,0.044148957309212006,28.0,31.0,61.0,98.0,353.0,81.0,157.0
sz.000932,华菱钢铁,11.378857,0.45774,3.73,25561114254.3554,C31黑色金属冶炼和压延加工业,0.07365582352941176,0.06716386842569755,17.0,0.9118609392627063,0.504,35.694207981141666,0.73,0.0,0.039142091152815014,0.048230243491944776,85.0,16.0,68.0,70.0,297.0,541.0,171.0
sh.601717,中创智领,6.98603,1.142496,16.03,24721448265.99327,C35专用设备制造业,0.11305905882352942,0.045805311030041304,17.0,0.40514498799726856,2.484,49.541520265940335,3.77,0.0,0.04703680598877105,0.07676926783568046,30.0,139.0,32.0,7.0,124.0,63.0,176.0
sh.600019,宝钢股份,12.421022,0.604341,5.78,123779951369.29462,C31黑色金属冶炼和压延加工业,0.04253223529411765,0.033574015254600936,17.0,0.7893781039823302,0.5425,60.23982019271034,1.1,0.0,0.03806228373702422,0.05653996964454214,110.0,33.0,73.0,35.0,504.0,500.0,178.0
sh.601665,齐鲁银行,6.502311,0.759142,6.24,38397554300.826454,J66货币金融服务,0.0675635294117647,0.029405467863387342,17.0,0.4352269355879302,1.024615384615,25.939920008145666,0.9212,0.0,0.029525641025641026,0.04259365563466107,26.0,53.0,131.0,104.0,344.0,94.0,183.0
sh.601398,工商银行,7.227039,0.68068,7.53,2030376887789.4736,J66货币金融服务,0.06322094117647059,0.030491137719570637,17.0,0.4822949034317564,1.043076923077,30.003958450613,1.2282,0.0,0.03262151394422311,0.04156233288286263,34.0,38.0,108.0,116.0,374.0,187.0,188.0
