code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.950986,0.309534,6.23,95875857634.82979,J66货币金融服务,0.04810129411764706,0.023809128839493234,17.0,0.49497896628852467,1.521111111111,23.681765214889666,1.592,0.0,0.051107544141252,0.057821181699984986,2.0,4.0,28.0,35.0,458.0,206.0,41.0
sh.601166,兴业银行,5.014537,0.452526,17.88,378430104656.9499,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.559375,28.731099609212333,4.354,0.0,0.04870246085011186,0.05719505462614103,7.0,15.0,34.0,37.0,304.0,109.0,59.0
sh.601997,贵阳银行,3.916006,0.304572,5.5,20108527747.728256,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.403333333333,20.164431325646664,1.18,0.0,0.04290909090909091,0.05144985204906199,1.0,3.0,56.0,55.0,376.0,221.0,59.0
sh.600016,民生银行,5.274623,0.261275,3.46,122705053711.87418,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,26.500917567229667,0.811,0.0,0.04687861271676301,0.05182742067582151,11.0,1.0,41.0,52.0,494.0,24.0,64.0
sz.000001,平安银行,5.045833,0.468348,11.3,219281493511.80515,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.1776,27.891214226117,2.208,0.0,0.039079646017699116,0.05374859123786936,8.0,18.0,67.0,47.0,339.0,53.0,73.0
sh.601668,中国建筑,5.558208,0.355643,4.26,176003845009.529,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.903684210526,24.617302062913,1.06745,0.0,0.05011502347417841,0.052221284460102366,16.0,8.0,31.0,50.0,228.0,127.0,74.0
sh.601229,上海银行,5.569693,0.525606,9.51,135151449238.59781,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.719230769231,29.892432015630003,1.88,0.0,0.03953732912723449,0.05403994625490741,17.0,23.0,66.0,44.0,356.0,89.0,84.0
sh.601077,渝农商行,5.986131,0.53882,6.64,58686087421.30987,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.142,30.050296946783664,1.1854099999999999,0.0,0.03570512048192771,0.051682890230763466,21.0,26.0,92.0,53.0,336.0,27.0,100.0
sh.600741,华域汽车,6.662672,0.696507,14.7,46336361477.57256,C36汽车制造业,0.07299800000000001,0.03929927503148117,17.0,0.5383609829239318,2.334,38.04804101355533,3.43,0.0,0.046666666666666676,0.06041097124193071,29.0,44.0,43.0,31.0,300.0,284.0,104.0
sh.601818,光大银行,5.385285,0.349229,3.0,139201200297.4715,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.535,26.157430409286334,0.727,0.0,0.048466666666666665,0.0466474175632273,14.0,7.0,35.0,94.0,408.0,84.0,115.0
sh.601169,北京银行,5.545072,0.407186,5.49,116072669564.3756,J66货币金融服务,0.054136411764705884,0.02257821814564544,17.0,0.417061593290992,0.932222222222,27.11966138429533,1.228,0.0,0.04473588342440801,0.0460501839737267,15.0,11.0,50.0,99.0,423.0,65.0,125.0
sh.600704,物产中大,6.912704,0.588525,4.77,24667931333.33333,F51批发业,0.06955652941176471,0.03578317391966099,17.0,0.514447374276392,0.736666666667,32.21409624829,0.79,0.0,0.03312368972746332,0.04975063082372684,34.0,30.0,107.0,65.0,331.0,241.0,129.0
sh.600000,浦发银行,5.850999,0.397627,9.0,299828230138.71375,J66货币金融服务,0.045989764705882355,0.017796605843985434,17.0,0.38696883877966753,1.524,27.019923700286668,1.471,0.0,0.03268888888888889,0.04575373746581876,18.0,9.0,110.0,104.0,474.0,40.0,131.0
sh.601577,长沙银行,4.670429,0.51191,9.67,38878819485.174324,J66货币金融服务,0.0763984705882353,0.03334408442309828,17.0,0.4364496326479208,2.09125,21.129027434508334,1.58,0.0,0.03267838676318511,0.04569397996113295,5.0,21.0,111.0,106.0,281.0,94.0,132.0
sh.601825,沪农商行,6.78113,0.630407,8.7,82062561422.30879,J66货币金融服务,0.07461323529411765,0.03058988608292252,17.0,0.4099793550345372,1.298,32.694311881158335,1.588,0.0,0.03650574712643679,0.04877841013993508,31.0,35.0,86.0,69.0,291.0,63.0,135.0
sh.601318,中国平安,6.052323,0.937892,53.25,567642227218.9349,J68保险业,0.08684941176470588,0.036820152542559534,17.0,0.42395396577139066,8.2904,41.536002594607,10.1,0.0,0.03793427230046949,0.06466668092212767,22.0,95.0,76.0,22.0,233.0,77.0,139.0
sh.601916,浙商银行,5.959625,0.429371,2.84,61188177089.66193,J66货币金融服务,0.05771,0.021416945207008396,17.0,0.37111324219387276,0.4425,28.656391944329332,0.661,0.0,0.04654929577464789,0.04464948392734412,20.0,13.0,45.0,114.0,401.0,31.0,147.0
sh.601838,成都银行,5.946295,0.875046,19.04,80701517690.94138,J66货币金融服务,0.10244917647058824,0.04837290999779124,17.0,0.47216494718899416,3.279565217391,29.354159428763666,3.47673,0.0,0.0365202731092437,0.0505613866850438,19.0,75.0,85.0,59.0,152.0,159.0,153.0
sh.601186,中国铁建,4.966407,0.292491,5.98,68791755378.45059,E48土木工程建筑业,0.051946,0.026247769864790417,17.0,0.5052895288336045,1.247692307692,19.578712137161332,1.23,0.0,0.04113712374581939,0.04084984703687657,6.0,2.0,63.0,150.0,437.0,228.0,158.0
sh.601601,中国太保,5.267775,0.930701,30.88,211373052152.70078,J68保险业,0.09374929411764707,0.041755478954510726,17.0,0.44539512907810586,5.959130434783,26.595834951364,4.27,0.0,0.027655440414507772,0.05132385022575734,10.0,92.0,142.0,56.0,195.0,106.0,158.0
