code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,4.039773,0.31649,6.37,98013487315.1981,J66货币金融服务,0.04810129411764706,0.023809128839493234,17.0,0.49497896628852467,1.521111111111,23.681765214889666,1.592,0.0,0.04998430141287284,0.05655038649778752,1.0,4.0,29.0,36.0,458.0,206.0,41.0
sh.601997,贵阳银行,4.051286,0.315094,5.69,20804047218.385513,J66货币金融服务,0.06293129411764707,0.031560632510622924,17.0,0.5015093516370698,1.403333333333,20.164431325646664,1.18,0.0,0.0414762741652021,0.049731842929673274,2.0,3.0,57.0,51.0,376.0,221.0,56.0
sh.601166,兴业银行,5.09026,0.459359,18.15,384068131306.715,J66货币金融服务,0.0724935294117647,0.032383777929925125,17.0,0.4467126679125335,3.559375,28.731099609212333,4.354,0.0,0.04797796143250689,0.05634421910277695,7.0,16.0,34.0,38.0,304.0,109.0,61.0
sh.601668,中国建筑,5.64954,0.361487,4.33,178903894976.14865,E48土木工程建筑业,0.08741129411764706,0.03968970830039682,17.0,0.4540569808631177,0.903684210526,24.617302062913,1.06745,0.0,0.04930484988452656,0.051377060461902095,13.0,8.0,30.0,47.0,228.0,127.0,68.0
sz.000001,平安银行,5.291427,0.491143,11.85,229942121387.43457,J66货币金融服务,0.06782435294117647,0.02710260252250044,17.0,0.3995998685900669,2.1776,27.891214226117,2.208,0.0,0.03726582278481013,0.051253930885056864,8.0,18.0,74.0,48.0,339.0,53.0,74.0
sh.600016,民生银行,5.655737,0.280153,3.71,131564230060.51,J66货币金融服务,0.043405882352941176,0.015253283535366872,17.0,0.3514105164673219,0.676666666667,26.500917567229667,0.811,0.0,0.043719676549865236,0.04833500688365025,14.0,1.0,52.0,63.0,494.0,24.0,78.0
sh.601229,上海银行,5.721966,0.539976,9.77,138841792829.6786,J66货币金融服务,0.06607005882352941,0.028541071214283873,17.0,0.43198192528503687,1.719230769231,29.892432015630003,1.88,0.0,0.03848515864892528,0.05260183100145031,15.0,23.0,67.0,45.0,356.0,89.0,83.0
sh.601077,渝农商行,6.094314,0.548557,6.76,59749217551.22949,J66货币金融服务,0.06804129411764706,0.024691898468335485,17.0,0.36289577951944685,1.142,30.050296946783664,1.1854099999999999,0.0,0.03507130177514793,0.05076544247518778,19.0,25.0,90.0,50.0,336.0,27.0,94.0
sh.601818,光大银行,5.47504,0.35505,3.05,141529646932.199,J66货币金融服务,0.056197,0.024158629118288148,17.0,0.4298917934816476,0.535,26.157430409286334,0.727,0.0,0.047672131147540986,0.04588270579989571,11.0,7.0,35.0,89.0,408.0,84.0,107.0
sh.600741,华域汽车,7.029799,0.734886,15.51,48897817029.746284,C36汽车制造业,0.07299800000000001,0.03929927503148117,17.0,0.5383609829239318,2.334,38.04804101355533,3.43,0.0,0.044229529335912315,0.05725604624476992,34.0,44.0,48.0,34.0,300.0,284.0,112.0
sh.601169,北京银行,5.736978,0.421278,5.68,120093461187.68964,J66货币金融服务,0.054136411764705884,0.02257821814564544,17.0,0.417061593290992,0.932222222222,27.11966138429533,1.228,0.0,0.04323943661971831,0.04450977289009852,16.0,12.0,53.0,101.0,423.0,65.0,129.0
sh.601577,长沙银行,4.849132,0.531497,10.04,40365587851.18219,J66货币金融服务,0.0763984705882353,0.03334408442309828,17.0,0.4364496326479208,2.09125,21.129027434508334,1.58,0.0,0.03147410358565737,0.044010038468541395,5.0,21.0,116.0,107.0,281.0,94.0,133.0
sh.601825,沪农商行,6.913634,0.642725,8.87,83664258388.50174,J66货币金融服务,0.07461323529411765,0.03058988608292252,17.0,0.4099793550345372,1.298,32.694311881158335,1.588,0.0,0.03580608793686584,0.04784353643939518,31.0,36.0,84.0,68.0,291.0,63.0,135.0
sh.600704,物产中大,7.202545,0.613201,4.97,25701112500.0,F51批发业,0.06955652941176471,0.03578317391966099,17.0,0.514447374276392,0.736666666667,32.21409624829,0.79,0.0,0.03179074446680081,0.0477485933660316,36.0,30.0,111.0,70.0,331.0,241.0,136.0
sh.601318,中国平安,6.220538,0.963959,54.73,583460630581.013,J68保险业,0.08684941176470588,0.036820152542559534,17.0,0.42395396577139066,8.2904,41.536002594607,10.1,0.0,0.03690845971131007,0.06291797476892562,21.0,95.0,76.0,21.0,233.0,77.0,137.0
sh.600000,浦发银行,6.111044,0.415299,9.4,313010677049.1803,J66货币金融服务,0.045989764705882355,0.017796605843985434,17.0,0.38696883877966753,1.524,27.019923700286668,1.471,0.0,0.03129787234042553,0.043806769914081785,20.0,10.0,117.0,109.0,474.0,40.0,139.0
sh.601186,中国铁建,5.049458,0.297382,6.08,69951366743.29501,E48土木工程建筑业,0.051946,0.026247769864790417,17.0,0.5052895288336045,1.247692307692,19.578712137161332,1.23,0.0,0.040460526315789475,0.04017797455271742,6.0,2.0,64.0,147.0,437.0,228.0,155.0
sh.600970,中材国际,8.545389,0.899129,7.74,20291289086.16188,E48土木工程建筑业,0.0959619411764706,0.04641137517687688,17.0,0.48364356335318404,1.094583333333,40.01234134078167,1.63,0.0,0.0421188630490956,0.056585067130814716,52.0,76.0,54.0,35.0,180.0,186.0,163.0
sh.601916,浙商银行,6.253409,0.450537,2.98,64206223894.991615,J66货币金融服务,0.05771,0.021416945207008396,17.0,0.37111324219387276,0.4425,28.656391944329332,0.661,0.0,0.04436241610738255,0.04255185716565681,23.0,15.0,46.0,126.0,401.0,31.0,164.0
sh.600919,江苏银行,6.373012,0.848726,12.55,230311019155.78442,J66货币金融服务,0.08185917647058823,0.032697318353794885,17.0,0.39943375640412093,1.982608695652,30.002603456467668,2.0454,0.0,0.032596015936254975,0.047397149406367765,26.0,65.0,108.0,77.0,257.0,52.0,168.0
sh.601717,中创智领,7.38108,1.053738,13.98,21560354727.38538,C35专用设备制造业,0.11305905882352942,0.045805311030041304,17.0,0.40514498799726856,2.473333333333,49.541520265940335,3.77,0.0,0.05393419170243204,0.08764856470510914,38.0,127.0,25.0,6.0,123.0,60.0,171.0
