code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.898562,0.342984,6.65,102334118215.89207,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.03825563909774436,1.0,3.0,27.0,494.0,218.0,31.0
sh.601818,光大银行,4.911578,0.397969,3.35,155463825640.7518,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.039223880597014926,6.0,5.0,25.0,438.0,86.0,36.0
sh.600016,民生银行,5.72668,0.309324,3.97,140781854743.36923,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.03818639798488665,13.0,1.0,28.0,518.0,27.0,42.0
sh.601169,北京银行,4.451584,0.414655,5.45,115222103724.48979,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.03486238532110091,3.0,6.0,33.0,444.0,53.0,42.0
sh.601166,兴业银行,5.141217,0.511878,18.82,398288366421.86865,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.04094580233793836,9.0,17.0,24.0,319.0,106.0,50.0
sh.601916,浙商银行,5.906797,0.464421,3.0,64636104563.3618,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.035333333333333335,16.0,11.0,31.0,421.0,31.0,58.0
sz.000001,平安银行,4.977723,0.479108,11.06,214633344841.62897,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.033417721518987344,8.0,12.0,42.0,367.0,65.0,62.0
sh.601328,交通银行,6.350943,0.530694,6.82,177822567985.6115,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.03763343108504399,21.0,18.0,30.0,440.0,134.0,69.0
sh.601668,中国建筑,4.699383,0.435313,5.08,209934310734.52545,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.0313248031496063,5.0,9.0,56.0,238.0,127.0,70.0
sh.601997,贵阳银行,4.222769,0.341456,5.9,21570563533.997402,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.029830508474576266,2.0,2.0,67.0,383.0,183.0,71.0
sh.601229,上海银行,5.949986,0.596519,10.07,143084733246.75327,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.66,0.0,0.03296921549155908,17.0,24.0,45.0,372.0,87.0,86.0
sh.600919,江苏银行,5.624926,0.753883,10.48,192317587655.00137,J66货币金融服务,0.077738,0.0335213288254243,19.0,0.43120904609617305,1.8122,0.0,0.03458396946564886,12.0,43.0,36.0,273.0,75.0,91.0
sh.601998,中信银行,5.964965,0.586377,7.57,308579793813.84796,J66货币金融服务,0.058723526315789476,0.025363066396651163,19.0,0.4319063923419665,1.1978,0.0,0.03164597093791281,18.0,23.0,52.0,404.0,77.0,93.0
sh.601077,渝农商行,6.404692,0.579201,6.71,59302815046.85408,J66货币金融服务,0.0658608947368421,0.024569242919857556,19.0,0.3730475120028046,1.06786,0.0,0.03182891207153503,23.0,22.0,50.0,355.0,32.0,95.0
sh.601658,邮储银行,7.159743,0.616074,5.2,349049190437.31775,J66货币金融服务,0.06411631578947369,0.027924539916736383,19.0,0.435529390185593,0.9035,0.0,0.034749999999999996,34.0,28.0,35.0,370.0,80.0,97.0
sh.601919,中远海控,5.819808,0.953414,14.46,181567252527.23312,G55水上运输业,0.2991275789473684,0.29763891695089506,19.0,0.9950233208127717,6.25,0.0,0.08644536652835408,15.0,80.0,4.0,5.0,588.0,99.0
sh.601186,中国铁建,4.602716,0.359836,7.23,83177513116.17181,E48土木工程建筑业,0.05004442105263158,0.025833634725802693,19.0,0.5162140790605516,0.9299999999999999,0.0,0.025726141078838173,4.0,4.0,98.0,465.0,233.0,106.0
sh.601825,沪农商行,6.73611,0.66173,8.64,81007294205.60748,J66货币金融服务,0.07175336842105262,0.030594315278442256,19.0,0.42638158948738364,1.3940000000000001,0.0,0.032268518518518516,28.0,33.0,49.0,311.0,68.0,110.0
sh.601009,南京银行,6.42359,0.769313,11.33,140071570125.56772,J66货币金融服务,0.08095515789473684,0.034834525488791145,19.0,0.43029408372083294,1.92237,0.0,0.033934157105030886,24.0,47.0,41.0,259.0,74.0,112.0
sh.601577,长沙银行,4.930353,0.578749,10.05,40410281574.329414,J66货币金融服务,0.07390805263157894,0.03293900193197805,19.0,0.4456754136950984,1.35,0.0,0.026865671641791045,7.0,21.0,88.0,298.0,96.0,116.0
sh.601390,中国中铁,5.433375,0.427083,5.46,111816695181.44347,E48土木工程建筑业,0.05756005263157895,0.02968713988033967,19.0,0.5157594290324281,0.67,0.0,0.024542124542124545,11.0,7.0,102.0,414.0,231.0,120.0
sh.601838,成都银行,5.262735,0.826063,16.53,70067866907.73068,J66货币金融服务,0.09734631578947368,0.04848694845586185,19.0,0.49808714446597346,2.55573,0.0,0.030922323049001815,10.0,53.0,58.0,165.0,192.0,121.0
sz.002966,苏州银行,6.982032,0.746979,8.38,36842552181.64189,J66货币金融服务,0.0687708947368421,0.028550649134271956,19.0,0.4151559935860008,1.33,0.0,0.03174224343675418,32.0,41.0,51.0,332.0,55.0,124.0
sh.601988,中国银行,7.271142,0.651959,5.41,1139970558076.5356,J66货币金融服务,0.0570731052631579,0.026925631755499228,19.0,0.47177443090485544,0.8202,0.0,0.03032162661737523,35.0,31.0,61.0,418.0,145.0,127.0
sh.601939,建设银行,6.959747,0.683447,8.97,86055837973.75838,J66货币金融服务,0.06917726315789474,0.03204855689564769,19.0,0.46328165400961224,1.3778000000000001,0.0,0.030720178372352285,31.0,36.0,60.0,329.0,126.0,127.0
sh.600820,隧道股份,8.135168,0.666736,6.6,20751094790.856785,E48土木工程建筑业,0.04459726315789474,0.03318215745085854,19.0,0.7440402190909902,1.0,0.0,0.030303030303030304,40.0,34.0,62.0,505.0,492.0,136.0
