code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601169,北京银行,4.443416,0.413894,5.44,115015309911.19006,J66货币金融服务,0.054275666666666667,0.021912055349671302,18.0,0.40371784807810684,1.175,26.2981808014915,0.95,0.0,0.034926470588235295,0.056802136841456824,3.0,8.0,39.0,22.0,449.0,71.0,33.0
sh.601818,光大银行,4.854554,0.377046,3.19,148035836000.0,J66货币金融服务,0.0557965,0.023498826316748374,18.0,0.42115233602015134,0.6575,25.9203483886035,0.657,0.0,0.04119122257053292,0.05342516948434734,6.0,6.0,26.0,31.0,439.0,92.0,43.0
sh.600016,民生银行,5.343337,0.289227,3.73,132264109365.77365,J66货币金融服务,0.043664777777777775,0.014838568091515297,18.0,0.33982923643933116,0.755,26.213966579421502,0.758,0.0,0.040643431635388735,0.05306044173582636,11.0,1.0,27.0,34.0,524.0,31.0,46.0
sh.601668,中国建筑,4.625377,0.428457,5.0,206569463276.83618,E48土木工程建筑业,0.08717627777777777,0.038517580645734406,18.0,0.4418355730204505,1.175,22.5545502697715,0.79565,0.0,0.031826,0.05300319313396303,4.0,10.0,56.0,35.0,238.0,129.0,49.0
sh.601916,浙商银行,6.286855,0.457041,2.96,63765467612.293144,J66货币金融服务,0.057392388888888896,0.020821138831765038,18.0,0.362785714880671,0.583333333333,29.072797215272,0.53,0.0,0.03581081081081081,0.057294363881415455,19.0,14.0,35.0,20.0,428.0,36.0,53.0
sh.601997,贵阳银行,4.093939,0.331039,5.72,20912864315.012306,J66货币金融服务,0.06295155555555555,0.030618431600478863,18.0,0.4863808579512814,1.4,19.7988185026485,0.8799999999999999,0.0,0.030769230769230764,0.04845864668480402,1.0,2.0,58.0,54.0,392.0,219.0,57.0
sh.600015,华夏银行,4.329797,0.372991,7.4,113869990066.96431,J66货币金融服务,0.047586722222222225,0.02320118890667042,18.0,0.48755593626147764,1.53,23.2353868727755,1.272,0.0,0.03437837837837838,0.04804073231803583,2.0,5.0,41.0,58.0,493.0,222.0,65.0
sh.601229,上海银行,5.77335,0.582303,9.83,139698277492.4925,J66货币金融服务,0.06592777777777778,0.0276954854774215,18.0,0.42008826038054015,1.7575,29.5686099500255,1.66,0.0,0.03377416073245167,0.05286554627382484,16.0,24.0,45.0,37.0,374.0,88.0,77.0
sh.601166,兴业银行,5.105704,0.482886,18.69,395553987747.34985,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.672352941176,24.16901993096667,3.853,0.0,0.04123060460139112,0.04748912328990198,8.0,17.0,25.0,59.0,324.0,116.0,84.0
sh.601577,长沙银行,4.680156,0.54938,9.54,38362778878.01205,J66货币金融服务,0.07615177777777778,0.03236544072192101,18.0,0.4250122802959136,2.1425,21.0290093987715,1.35,0.0,0.028301886792452834,0.047227099200071225,5.0,22.0,85.0,62.0,300.0,100.0,89.0
sh.600820,隧道股份,7.469564,0.612185,6.06,19054386872.085953,E48土木工程建筑业,0.046289833333333336,0.0332894974044544,18.0,0.7191535377700877,0.953333333333,35.3214994043945,1.0,0.0,0.033003300330033,0.05556627519061218,39.0,30.0,49.0,24.0,506.0,487.0,93.0
sh.600919,江苏银行,5.802046,0.777622,10.81,198379014644.94876,J66货币金融服务,0.08044733333333333,0.032281650369648626,18.0,0.40127682338319015,1.990714285714,30.0014432273625,1.8122,0.0,0.03352821461609621,0.05524912268709349,17.0,52.0,46.0,25.0,274.0,68.0,94.0
sh.601186,中国铁建,5.11009,0.342255,6.91,79489826295.27162,E48土木工程建筑业,0.051733611111111105,0.02548001538954861,18.0,0.49252342611119465,1.622222222222,18.2752533086505,0.9299999999999999,0.0,0.02691751085383502,0.042903794549969565,9.0,4.0,94.0,83.0,467.0,234.0,96.0
