code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.857525,0.339374,6.58,101255337062.85004,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.03866261398176292,1.0,3.0,27.0,494.0,218.0,31.0
sh.601818,光大银行,4.867594,0.394405,3.32,154067959103.7058,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.03957831325301205,7.0,5.0,25.0,438.0,86.0,37.0
sh.600016,民生银行,5.539157,0.299195,3.84,136176311417.27835,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.03947916666666667,11.0,1.0,26.0,518.0,27.0,38.0
sh.601169,北京银行,4.410744,0.410851,5.4,114171334990.43979,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.03518518518518518,3.0,6.0,32.0,444.0,53.0,41.0
sh.601166,兴业银行,5.294197,0.527109,19.38,410146331983.04785,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.03976264189886482,10.0,18.0,24.0,319.0,106.0,52.0
sh.601916,浙商银行,5.847729,0.459777,2.97,63989975790.22062,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.03569023569023569,16.0,11.0,31.0,421.0,31.0,58.0
sz.000001,平安银行,4.991225,0.480408,11.09,215218938498.6816,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.0333273219116321,8.0,13.0,44.0,367.0,65.0,65.0
sh.601997,贵阳银行,4.186983,0.338563,5.85,21388193708.26377,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.030085470085470085,2.0,2.0,63.0,383.0,183.0,67.0
sh.601328,交通银行,6.29507,0.526025,6.76,176240869608.66946,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.037967455621301785,21.0,17.0,30.0,440.0,134.0,68.0
sh.601668,中国建筑,4.764138,0.441311,5.15,212794686937.80618,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.03089902912621359,5.0,8.0,59.0,238.0,127.0,72.0
sh.601229,上海银行,5.772728,0.578748,9.77,138820730577.95172,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.66,0.0,0.03398157625383828,14.0,24.0,40.0,372.0,87.0,78.0
sh.601077,渝农商行,6.271062,0.567116,6.57,58066539904.09569,J66货币金融服务,0.0658608947368421,0.024569242919857556,19.0,0.3730475120028046,1.06786,0.0,0.032507153729071536,20.0,21.0,49.0,355.0,32.0,90.0
sh.600919,江苏银行,5.598089,0.750286,10.43,191393567797.37842,J66货币金融服务,0.077738,0.0335213288254243,19.0,0.43120904609617305,1.8122,0.0,0.034749760306807286,13.0,42.0,36.0,273.0,75.0,91.0
sh.601998,中信银行,5.886167,0.578631,7.47,304487573433.9623,J66货币金融服务,0.058723526315789476,0.025363066396651163,19.0,0.4319063923419665,1.1978,0.0,0.03206961178045516,18.0,23.0,52.0,404.0,77.0,93.0
sh.601658,邮储银行,7.145974,0.61489,5.19,348341416996.8717,J66货币金融服务,0.06411631578947369,0.027924539916736383,19.0,0.435529390185593,0.9035,0.0,0.03481695568400771,34.0,27.0,35.0,370.0,80.0,96.0
sh.601919,中远海控,5.87213,0.961986,14.59,183182223237.20398,G55水上运输业,0.2991275789473684,0.29763891695089506,19.0,0.9950233208127717,6.25,0.0,0.08567511994516792,17.0,82.0,5.0,5.0,588.0,104.0
sh.601009,南京银行,6.338546,0.759128,11.18,138223872705.249,J66货币金融服务,0.08095515789473684,0.034834525488791145,19.0,0.43029408372083294,1.92237,0.0,0.034389445438282644,23.0,44.0,39.0,259.0,74.0,106.0
sh.601186,中国铁建,4.628181,0.361827,7.27,83624701700.0,E48土木工程建筑业,0.05004442105263158,0.025833634725802693,19.0,0.5162140790605516,0.9299999999999999,0.0,0.025584594222833563,4.0,4.0,100.0,465.0,233.0,108.0
sh.601825,沪农商行,6.689331,0.657135,8.58,80444057033.68242,J66货币金融服务,0.07175336842105262,0.030594315278442256,19.0,0.42638158948738364,1.3940000000000001,0.0,0.032494172494172496,28.0,32.0,50.0,311.0,68.0,110.0
sh.601577,长沙银行,4.861672,0.570687,9.91,39845856751.84063,J66货币金融服务,0.07390805263157894,0.03293900193197805,19.0,0.4456754136950984,1.35,0.0,0.027245206861755807,6.0,22.0,84.0,298.0,96.0,112.0
sh.601838,成都银行,5.211795,0.818068,16.37,69386744843.51393,J66货币金融服务,0.09734631578947368,0.04848694845586185,19.0,0.49808714446597346,2.55573,0.0,0.03122455711667685,9.0,52.0,57.0,165.0,192.0,118.0
sh.601939,建设银行,6.851123,0.672781,8.83,84710037589.58675,J66货币金融服务,0.06917726315789474,0.03204855689564769,19.0,0.46328165400961224,1.3778000000000001,0.0,0.031207248018120047,30.0,34.0,58.0,329.0,126.0,122.0
sz.002966,苏州银行,6.990364,0.747871,8.39,36883718039.6333,J66货币金融服务,0.0687708947368421,0.028550649134271956,19.0,0.4151559935860008,1.33,0.0,0.03170441001191895,32.0,41.0,54.0,332.0,55.0,127.0
