code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,eps_predicted,avg_dividend_pay_rate,amount,stockDividend,dividend_yield,predicted_dividend_yield,pe_rank,pb_rank,dividend_rank,predicted_dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601166,兴业银行,4.579074,0.427622,16.77,354925881773.37823,J66货币金融服务,0.07202155555555556,0.03148062851645198,18.0,0.4371000914048384,3.60625,28.731099609212333,4.354,0.0,0.05192605843768635,0.06178385686685866,4.0,16.0,31.0,28.0,307.0,108.0,48.0
sh.601997,贵阳银行,3.626145,0.290262,5.24,19159352800.39477,J66货币金融服务,0.06295155555555555,0.030618431600478863,18.0,0.4863808579512814,1.41,20.164431325646664,1.18,0.0,0.0450381679389313,0.0542592522312248,1.0,2.0,55.0,51.0,373.0,202.0,54.0
sz.000001,平安银行,4.61037,0.427774,10.23,198512353691.14877,J66货币金融服务,0.06669172222222222,0.026728889232891496,18.0,0.40078271099115825,2.167142857143,27.891214226117,2.208,0.0,0.04316715542521994,0.0590852841516859,5.0,17.0,60.0,34.0,352.0,59.0,56.0
sh.601229,上海银行,5.212232,0.499956,8.89,126304440217.70164,J66货币金融服务,0.06592777777777778,0.0276954854774215,18.0,0.42008826038054015,1.725384615385,29.892432015630003,1.88,0.0,0.04229471316085488,0.058015683145343125,15.0,24.0,65.0,37.0,357.0,82.0,76.0
sh.600016,民生银行,4.910317,0.250296,3.29,116677263547.09663,J66货币金融服务,0.043664777777777775,0.014838568091515297,18.0,0.33982923643933116,0.676666666667,23.970114329534667,0.811,0.0,0.049300911854103346,0.04930023514587574,10.0,1.0,38.0,70.0,500.0,27.0,81.0
sz.002966,苏州银行,5.812648,0.614382,7.12,31296712804.457413,J66货币金融服务,0.07095422222222221,0.02769819055579912,18.0,0.39036705199939886,1.309230769231,31.224768083172,1.48,0.0,0.04157303370786517,0.05741633024802085,23.0,36.0,68.0,38.0,316.0,53.0,97.0
sh.601077,渝农商行,5.808337,0.526217,6.3,55675777561.35567,J66货币金融服务,0.0676178888888889,0.02402191992593649,18.0,0.3552598331694413,1.141666666667,30.050296946783664,1.1854099999999999,0.0,0.03763206349206349,0.05445622594855243,22.0,26.0,90.0,50.0,342.0,30.0,98.0
sh.601818,光大银行,4.639858,0.347854,2.97,137817457269.9602,J66货币金融服务,0.0557965,0.023498826316748374,18.0,0.42115233602015134,0.6,22.606545263593333,0.727,0.0,0.048956228956228955,0.045669788411299664,6.0,7.0,39.0,87.0,417.0,86.0,100.0
sh.600015,华夏银行,3.819724,0.322389,6.51,100165597314.30968,J66货币金融服务,0.047586722222222225,0.02320118890667042,18.0,0.48755593626147764,1.64875,17.440616796066,1.592,0.0,0.048909370199692784,0.0441708401574713,2.0,6.0,40.0,95.0,470.0,205.0,103.0
sh.601998,中信银行,5.571784,0.534144,7.13,290628566817.8264,J66货币金融服务,0.060412777777777774,0.024974353144907195,18.0,0.413395213124826,1.28,28.134580057568332,1.3908,0.0,0.039012622720897616,0.05050808201078186,17.0,27.0,86.0,64.0,391.0,74.0,108.0
sh.601009,南京银行,5.677616,0.672894,10.24,126598254816.74258,J66货币金融服务,0.08336105555555556,0.03418150643166431,18.0,0.41004166998442354,1.878823529412,30.00404476734667,2.14532,0.0,0.04190078125,0.055051079381271406,19.0,44.0,66.0,49.0,249.0,70.0,112.0
sh.601318,中国平安,6.440715,0.839846,47.23,503481146464.38983,J68保险业,0.08617072222222223,0.03583666188630848,18.0,0.41587979028295413,8.1975,41.536002594607,10.1,0.0,0.042769426212153294,0.07209218320332222,30.0,77.0,63.0,12.0,232.0,78.0,119.0
sh.601825,沪农商行,6.323497,0.5925,8.09,75822405197.74011,J66货币金融服务,0.07402972222222222,0.029779629106854746,18.0,0.40226584961999906,1.3,32.694311881158335,1.588,0.0,0.03925834363411619,0.05253721315884529,29.0,34.0,84.0,56.0,294.0,63.0,119.0
sh.601916,浙商银行,5.863808,0.414426,2.77,59677469076.452,J66货币金融服务,0.057392388888888896,0.020821138831765038,18.0,0.362785714880671,0.44,28.656391944329332,0.661,0.0,0.04772563176895307,0.0455191785397289,24.0,14.0,45.0,88.0,408.0,32.0,126.0
sh.601128,常熟银行,4.976667,0.674094,5.92,21597259555.2483,J66货币金融服务,0.08320816666666668,0.03723413645038492,18.0,0.44748175500062987,1.401111111111,20.623484178430335,0.9636363636363636,0.0,0.032555282555282554,0.04881046086523759,11.0,45.0,123.0,71.0,250.0,131.0,127.0
