code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.600015,华夏银行,3.716825,0.326995,6.34,97562042118.55273,J66货币金融服务,0.0460781052631579,0.023486857114126937,19.0,0.5097183788263541,1.272,0.0,0.040126182965299684,1.0,2.0,26.0,494.0,218.0,29.0
sh.600016,民生银行,5.380483,0.290625,3.73,132275657498.0747,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.758,0.0,0.040643431635388735,12.0,1.0,25.0,518.0,27.0,38.0
sh.601818,光大银行,4.867594,0.394405,3.32,154065927914.1897,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.657,0.0,0.03957831325301205,7.0,5.0,28.0,438.0,86.0,40.0
sh.601169,北京银行,4.30456,0.40096,5.27,111422242565.59766,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.95,0.0,0.036053130929791274,3.0,6.0,35.0,444.0,53.0,44.0
sh.601166,兴业银行,5.067459,0.504534,18.55,392580356715.6457,J66货币金融服务,0.07023026315789474,0.03157433438348676,19.0,0.4495830282238864,3.853,0.0,0.04154177897574124,10.0,16.0,24.0,319.0,106.0,50.0
sh.601916,浙商银行,5.729593,0.450489,2.91,62692130711.73104,J66货币金融服务,0.056191368421052636,0.02090076412003087,19.0,0.3719568451050606,0.53,0.0,0.03642611683848797,15.0,9.0,33.0,421.0,31.0,57.0
sz.000001,平安银行,4.878709,0.469578,10.84,210361798829.242,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,1.848,0.0,0.0340959409594096,8.0,12.0,43.0,367.0,65.0,63.0
sh.601668,中国建筑,4.588374,0.42503,4.96,204952350388.2162,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.79565,0.0,0.03208266129032258,4.0,8.0,54.0,238.0,127.0,66.0
sh.601229,上海银行,5.394576,0.540836,9.13,129734069663.03271,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,1.66,0.0,0.03636363636363636,13.0,20.0,34.0,372.0,87.0,67.0
sh.601997,贵阳银行,4.151197,0.335669,5.8,21206232373.640434,J66货币金融服务,0.061531368421052626,0.030392883472964025,19.0,0.49394128966852724,0.8799999999999999,0.0,0.030344827586206897,2.0,3.0,63.0,383.0,183.0,68.0
sh.601328,交通银行,6.099513,0.509684,6.55,170769761586.14114,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,1.2833,0.0,0.039184732824427485,23.0,17.0,29.0,440.0,134.0,69.0
sh.601077,渝农商行,5.927443,0.536041,6.21,54885020796.25293,J66货币金融服务,0.0658608947368421,0.024569242919857556,19.0,0.3730475120028046,1.06786,0.0,0.03439162640901772,21.0,19.0,42.0,355.0,32.0,82.0
