code,codeName,peTTM,pbMRQ,close,totalValue,industry,roe_mean,roe_std,roe_count,roe_volatility,amount,stockDividend,dividend_yield,pe_rank,pb_rank,dividend_rank,roe_mean_rank,roe_volatility_rank,total_rank
sh.601818,光大银行,5.160822,0.418164,3.52,163360532177.05508,J66货币金融服务,0.05418257894736842,0.023895761744887334,19.0,0.4410229673286513,0.29400000000000004,0.0,0.08352272727272729,7.0,5.0,8.0,439.0,86.0,20.0
sh.600015,华夏银行,3.974775,0.349689,6.78,104321962359.90038,J66货币金融服务,0.04607810526315789,0.023486857114126937,19.0,0.5097183788263542,0.505,0.0,0.07448377581120944,1.0,3.0,18.0,495.0,219.0,22.0
sh.600016,民生银行,5.640131,0.30465,3.91,138662724141.14114,J66货币金融服务,0.042811052631578944,0.0148929108731253,19.0,0.34787537230840626,0.328,0.0,0.08388746803069054,15.0,1.0,7.0,518.0,27.0,23.0
sz.000001,平安银行,5.189254,0.499468,11.53,223741110785.6155,J66货币金融服务,0.06462926315789475,0.0274875204225928,19.0,0.425310750571896,0.844,0.0,0.07320034692107545,8.0,14.0,23.0,368.0,65.0,45.0
sh.601166,兴业银行,5.60823,0.557027,20.48,433362053998.7827,J66货币金融服务,0.07023026315789473,0.03157433438348676,19.0,0.44958302822388646,1.625,0.0,0.079345703125,12.0,20.0,13.0,320.0,106.0,45.0
sh.601229,上海银行,5.796358,0.581117,9.81,139412791734.77255,J66货币金融服务,0.06397526315789474,0.0282287183671013,19.0,0.4412442712026233,0.8,0.0,0.08154943934760449,16.0,24.0,10.0,373.0,87.0,50.0
sh.601998,中信银行,5.854797,0.571659,7.38,300803216220.83984,J66货币金融服务,0.05872352631578949,0.025363066396651163,19.0,0.43190639234196637,0.5427,0.0,0.07353658536585365,19.0,22.0,20.0,405.0,77.0,61.0
sh.601169,北京银行,4.500593,0.41922,5.51,116505817164.48625,J66货币金融服务,0.05304905263157895,0.02195565723724294,19.0,0.4138746339114304,0.32,0.0,0.058076225045372055,3.0,6.0,61.0,445.0,53.0,70.0
sh.601328,交通银行,6.807243,0.568823,7.31,190589511052.63156,J66货币金融服务,0.05366247368421053,0.025076949124131286,19.0,0.4673088548191517,0.5353,0.0,0.07322845417236662,28.0,21.0,22.0,441.0,134.0,71.0
sh.601668,中国建筑,4.791891,0.443882,5.18,214058751089.1089,E48土木工程建筑业,0.08448315789473684,0.039229919356224864,19.0,0.4643519529076318,0.27149999999999996,0.0,0.05241312741312741,5.0,8.0,74.0,239.0,127.0,87.0
sh.601658,邮储银行,7.40758,0.6374,5.38,361133732754.4621,J66货币金融服务,0.06411631578947367,0.027924539916736383,19.0,0.4355293901855931,0.3846,0.0,0.07148698884758364,33.0,30.0,27.0,371.0,80.0,90.0
sh.601825,沪农商行,7.172709,0.70462,9.2,86234304534.13054,J66货币金融服务,0.07175336842105262,0.030594315278442256,19.0,0.42638158948738364,0.673,0.0,0.07315217391304349,31.0,39.0,24.0,312.0,68.0,94.0
sh.601009,南京银行,6.521064,0.770671,11.35,140339153397.711,J66货币金融服务,0.08095515789473684,0.034834525488791145,19.0,0.43029408372083294,0.85177,0.0,0.07504581497797358,25.0,54.0,16.0,260.0,74.0,95.0
sh.601939,建设银行,6.928712,0.6804,8.93,85674392928.80893,J66货币金融服务,0.06917726315789473,0.03204855689564769,19.0,0.4632816540096123,0.5888,0.0,0.0659350503919373,29.0,35.0,40.0,330.0,126.0,104.0
